PPG, bilateral (INT, current US$)	PPG, bilateral concessional (INT, current US$)	Interest payments on external debt, total (INT, current US$)	Interest payments on external debt (% of exports of goods, services and income)	Interest payments on external debt (% of GNI)	IMF charges (INT, current US$)	Interest payments on external debt, long-term (INT, current US$)	Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)	Interest payments on external debt, public and publicly guaranteed (PPG) (INT, current US$)	Interest payments on external debt, short-term (INT, current US$)	PPG, IBRD (INT, current US$)	PPG, IDA (INT, current US$)	PPG, multilateral (INT, current US$)	PPG, multilateral concessional (INT, current US$)	PPG, official creditors (INT, current US$)	PPG, bonds (INT, current US$)	PPG, commercial banks (INT, current US$)	PNG, bonds (INT, current US$)	PNG, commercial banks and other creditors (INT, current US$)	PPG, other private creditors (INT, current US$)	PPG, private creditors (INT, current US$)	Interest arrears, public and publicly guaranteed (current US$)	Net change in interest arrears (current US$)	Interest arrears, official creditors (current US$)	Interest arrears, private creditors (current US$)	Interest forgiven (current US$)	Interest rescheduled (capitalized) (current US$)	Interest rescheduled, official (current US$)	Interest rescheduled, private (current US$)	Average maturity on new external debt commitments (years)	Average maturity on new external debt commitments, official (years)	Average maturity on new external debt commitments, private (years)	Net financial flows, bilateral (NFL, current US$)	PPG, bilateral concessional (NFL, current US$)	Portfolio investment, bonds (PPG + PNG) (NFL, current US$)	Net flows on external debt, total (NFL, current US$)	Net flows on external debt, long-term (NFL, current US$)	Net flows on external debt, private nonguaranteed (PNG) (NFL, current US$)	Net flows on external debt, public and publicly guaranteed (PPG) (NFL, current US$)	Net flows on external debt, short-term (NFL, current US$)	Net official flows from UN agencies, IAEA (current US$)	Net official flows from UN agencies, IFAD (current US$)	Net financial flows, IMF concessional (NFL, current US$)	Net financial flows, IMF nonconcessional (NFL, current US$)	Net financial flows, IBRD (NFL, current US$)	Net financial flows, IDA (NFL, current US$)	Net financial flows, multilateral (NFL, current US$)	PPG, multilateral concessional (NFL, current US$)	Net financial flows, others (NFL, current US$)	EBRD, private nonguaranteed (NFL, current US$)	IFC, private nonguaranteed (NFL, current US$)	PPG, official creditors (NFL, current US$)	PPG, bonds (NFL, current US$)	PPG, commercial banks (NFL, current US$)	Commercial banks and other lending (PPG + PNG) (NFL, current US$)	PNG, bonds (NFL, current US$)	PNG, commercial banks and other creditors (NFL, current US$)	PPG, other private creditors (NFL, current US$)	PPG, private creditors (NFL, current US$)	Net financial flows, RDB concessional (NFL, current US$)	Net financial flows, RDB nonconcessional (NFL, current US$)	Net official flows from UN agencies, UNAIDS (current US$)	Net official flows from UN agencies, UNICEF (current US$)	Net official flows from UN agencies, UNHCR (current US$)	Net official flows from UN agencies, UNDP (current US$)	Net official flows from UN agencies, UNECE (current US$)	Net official flows from UN agencies, UNFPA (current US$)	Net official flows from UN agencies, UNPBF (current US$)	Net official flows from UN agencies, UNRWA (current US$)	Net official flows from UN agencies, UNTA (current US$)	Net official flows from UN agencies, WFP (current US$)	Net official flows from UN agencies, WHO (current US$)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
2179000	2085000	9460000	NaN	0.971134629	307000	8053000	0	8053000	1100000	0	738000	3696000	1534000	5875000	0	1952000	0	0	226000	2178000	28000	NaN	0	28000	NaN	NaN	NaN	NaN	33.2518	33.2518	0	15752000	15712000	0	70062000	74577000	0	74577000	2000000	NaN	1510000	-1615000	-4900000	0	26568000	47844000	37357000	4421000	0	0	63596000	0	11515000	10981000	0	0	-534000	10981000	6368000	10487000	NaN	1110000	950000	6180000	NaN	540000	NaN	NaN	910000	2750000	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
1541000	766000	24102000	8.325583069	2.359410799	29000	17209000	0	17209000	6864000	0	759000	2632000	1436000	4173000	0	171000	0	0	12865000	13036000	26556000	NaN	4914000	21642000	NaN	NaN	NaN	NaN	28.4935	28.8897	7.143	1263000	2796000	0	15075000	24180000	0	24180000	-8000000	NaN	3160000	-1105000	0	0	13583000	30520000	29797000	11801000	0	0	31783000	0	-748000	-7603000	0	0	-6855000	-7603000	4064000	-543000	NaN	900000	140000	4990000	NaN	420000	NaN	NaN	590000	3080000	NaN	0
42608000	40947000	120827000	10.00760904	0.598025048	35076000	70651000	0	70651000	15100000	3148000	13176000	21258000	17549000	63866000	0	211000	0	0	6574000	6785000	40000	NaN	40000	0	NaN	NaN	NaN	NaN	39.8343	40.5033	10.061	137876000	132912000	0	409143000	516134000	0	516134000	-37000000	NaN	6320000	-10624000	-59367000	0	245915000	350646000	350432000	28059000	0	0	488522000	0	-470000	27612000	0	0	28082000	27612000	77347000	-675000	NaN	13130000	50000	25960000	NaN	3880000	NaN	NaN	2360000	71810000	NaN	0
678000	0	204457000	1.839138257	1.176869652	0	204457000	0	204457000	0	0	0	0	0	678000	0	128605000	0	0	75174000	203779000	0	NaN	0	0	NaN	NaN	NaN	NaN	7.0419	7.6872	7.0149	10368000	0	0	944802000	944802000	0	944802000	0	NaN	NaN	0	0	0	0	0	0	0	0	0	10368000	0	650054000	934434000	0	0	284380000	934434000	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	960000	NaN	120000	NaN	NaN	50000	0	NaN	3
NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
785000	157000	5493000	4.228637413	2.724702381	250000	3371000	0	3371000	1872000	150000	0	773000	384000	1558000	0	685000	0	0	1128000	1813000	1955000	NaN	1602000	353000	NaN	NaN	NaN	NaN	23.3436	24.6804	19.7111	1831000	1131000	0	1954000	5724000	0	5724000	-5000000	NaN	0	0	1230000	1336000	0	1991000	-567000	655000	0	0	3822000	0	1450000	1902000	0	0	452000	1902000	0	0	NaN	60000	0	220000	NaN	120000	NaN	NaN	250000	0	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	30000	NaN	0	NaN	NaN	20000	0	NaN	3
94469000	11617000	362196000	42.71179245	6.309746179	7079000	213417000	23000000	190417000	141700000	17797000	615000	42607000	3708000	137076000	1857000	23084000	0	23000000	28400000	53341000	171987000	NaN	30556000	141431000	NaN	NaN	NaN	NaN	18.0555	18.1484	2.4	54261000	29204000	-892000	139331000	60287000	-36000000	96287000	103000000	NaN	550000	-3146000	-20810000	161000	1292000	46588000	40095000	8369000	0	0	100849000	-892000	-3143000	-39670000	0	-36000000	-527000	-4562000	37308000	-2431000	NaN	2340000	0	2700000	NaN	410000	NaN	NaN	590000	3550000	NaN	1
253555000	17956000	9352894000	30.96472107	4.744176752	204370000	7526524000	2058700000	5467824000	1622000000	337611000	0	459758000	2049000	713313000	161980000	4293327000	0	2058700000	299204000	4754511000	69765000	NaN	12011000	57754000	NaN	NaN	NaN	NaN	9.6834	10.5174	9.5002	311501000	-27272000	-319954000	6958402000	6084632000	-2078300000	8162932000	-914000000	NaN	-320000	0	1787770000	968457000	0	1223865000	-6032000	55450000	0	0	1535366000	-319954000	6601660000	4869220000	0	-2078300000	345860000	6627566000	-6032000	206480000	NaN	1100000	20000	6860000	NaN	360000	NaN	NaN	1320000	6430000	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	360000	NaN	70000	NaN	NaN	180000	60000	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	NaN	0	NaN	NaN	0	0	NaN	3
0	0	33000	NaN	0.024114361	0	33000	0	33000	0	0	0	33000	33000	33000	0	0	0	0	0	0	0	NaN	0	0	NaN	NaN	NaN	NaN	36.4693	36.4693	0	337000	337000	0	1124000	1124000	0	1124000	0	NaN	620000	0	0	0	21000	787000	787000	766000	0	0	1124000	0	0	0	0	0	0	0	0	0	NaN	1700000	0	5190000	NaN	220000	NaN	NaN	130000	3560000	NaN	1
1772000	844000	15768000	1.79680101	1.379191201	0	15268000	0	15268000	500000	7501000	101000	8884000	549000	10656000	17000	2718000	0	0	1877000	4612000	0	NaN	0	0	NaN	NaN	NaN	NaN	15.6823	15.995	12.9535	25075000	9475000	0	65331000	64331000	0	64331000	1000000	NaN	340000	0	0	18100000	-143000	32881000	4152000	9292000	0	0	57956000	0	-10000000	6375000	0	0	16375000	6375000	3624000	2053000	NaN	340000	1200000	2240000	NaN	420000	NaN	NaN	430000	10330000	NaN	2
4370000	377000	8763000	5.767425197	1.39502803	2016000	5647000	0	5647000	1100000	0	398000	1039000	678000	5409000	0	0	0	0	238000	238000	1302000	NaN	217000	1085000	NaN	NaN	NaN	NaN	37.8939	37.8939	0	5109000	8072000	0	27515000	28020000	0	28020000	2000000	NaN	280000	-1105000	-1400000	0	11907000	23828000	20997000	7629000	0	0	28937000	0	0	-917000	0	0	-917000	-917000	3967000	325000	NaN	1710000	5760000	4440000	NaN	220000	NaN	NaN	700000	1240000	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
20643000	10814000	2331767000	50.29695858	13.58852134	45800000	1982967000	1072000000	910967000	303000000	17424000	142000	59648000	670000	80291000	6348000	780366000	0	1072000000	43962000	830676000	0	NaN	0	0	NaN	NaN	NaN	NaN	10.601	15.4509	8.1561	-55838000	-31785000	-53000	1935109000	1207204000	-69000000	1276204000	506505000	NaN	0	0	221400000	18747000	-688000	335904000	-1907000	0	0	0	280066000	-53000	895905000	927191000	0	-69000000	100286000	996138000	-1219000	319064000	NaN	80000	0	1970000	NaN	10000	NaN	NaN	470000	0	NaN	2
121413000	29357000	997907000	3.474122685	0.385342644	1587000	610020000	0	610020000	386300000	5593000	3476000	9300000	3707000	130713000	3716000	39859000	0	0	435732000	479307000	0	NaN	0	0	NaN	NaN	NaN	NaN	18.0644	28.2137	8.9831	623068000	444972000	84300000	2686552000	1070552000	0	1070552000	1616000000	NaN	10330000	0	0	72927000	123570000	207849000	134922000	11352000	0	0	830917000	84300000	175278000	155335000	0	0	-19943000	239635000	0	0	NaN	5160000	4130000	15370000	NaN	5650000	NaN	NaN	1620000	79680000	NaN	2
37354000	18623000	210417000	10.31828148	2.794717021	158000	174259000	57300000	116959000	36000000	17219000	1636000	26710000	3959000	64064000	0	12010000	0	57300000	40885000	52895000	11538000	NaN	3159000	8379000	NaN	NaN	NaN	NaN	23.704	28.0709	8.799	50049000	37778000	0	305288000	244264000	134000000	110264000	64000000	NaN	720000	-2976000	0	35889000	6701000	62429000	7919000	1642000	0	0	112478000	0	-9040000	131786000	0	134000000	6826000	-2214000	19000	18282000	NaN	690000	740000	2680000	NaN	380000	NaN	NaN	360000	1050000	NaN	1
63309000	19906000	937333000	17.59258634	2.552662658	0	622333000	75000000	547333000	315000000	120865000	144000	158723000	3332000	222032000	1017000	282238000	0	75000000	42046000	325301000	0	NaN	0	0	NaN	NaN	NaN	NaN	14.1833	15.982	9.7179	162404000	-24871000	-3250000	974193000	1366193000	157000000	1209193000	-392000000	NaN	0	0	0	308907000	-707000	456013000	27218000	-2993000	0	0	618417000	-3250000	372184000	751026000	0	157000000	221842000	590776000	27925000	122881000	NaN	1760000	0	4580000	NaN	560000	NaN	NaN	940000	1240000	NaN	2
722000	670000	1798000	16.75498886	1.682553925	0	1498000	0	1498000	300000	0	87000	751000	434000	1473000	0	25000	0	0	0	25000	248000	NaN	197000	51000	NaN	NaN	NaN	NaN	36.1555	36.1555	0	9218000	9231000	0	24224000	23224000	0	23224000	1000000	NaN	0	0	0	0	3754000	14121000	12342000	3244000	0	0	23339000	0	-115000	-115000	0	0	0	-115000	5342000	1781000	NaN	80000	0	1590000	NaN	120000	NaN	NaN	680000	1480000	NaN	0
1781000	92000	2988000	9.255354171	NaN	0	2988000	0	2988000	0	0	19000	1173000	227000	2954000	0	0	0	0	34000	34000	0	NaN	0	0	NaN	NaN	NaN	NaN	46.6343	46.6343	0	4823000	6427000	0	13872000	13872000	0	13872000	0	NaN	470000	0	0	0	1056000	7612000	6427000	4574000	0	0	12435000	0	0	1437000	0	0	1437000	1437000	1302000	680000	NaN	480000	0	3550000	NaN	50000	NaN	NaN	350000	2460000	NaN	1
