PPG, bilateral (INT, current US$)	PPG, bilateral concessional (INT, current US$)	Interest payments on external debt, total (INT, current US$)	Interest payments on external debt (% of exports of goods, services and income)	Interest payments on external debt (% of GNI)	IMF charges (INT, current US$)	Interest payments on external debt, long-term (INT, current US$)	Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)	Interest payments on external debt, public and publicly guaranteed (PPG) (INT, current US$)	Interest payments on external debt, short-term (INT, current US$)	PPG, IBRD (INT, current US$)	PPG, IDA (INT, current US$)	PPG, multilateral (INT, current US$)	PPG, multilateral concessional (INT, current US$)	PPG, official creditors (INT, current US$)	PPG, bonds (INT, current US$)	PPG, commercial banks (INT, current US$)	PNG, bonds (INT, current US$)	PNG, commercial banks and other creditors (INT, current US$)	PPG, other private creditors (INT, current US$)	PPG, private creditors (INT, current US$)	Interest arrears, public and publicly guaranteed (current US$)	Net change in interest arrears (current US$)	Interest arrears, official creditors (current US$)	Interest arrears, private creditors (current US$)	Interest forgiven (current US$)	Interest rescheduled (capitalized) (current US$)	Interest rescheduled, official (current US$)	Interest rescheduled, private (current US$)	Average maturity on new external debt commitments (years)	Average maturity on new external debt commitments, official (years)	Average maturity on new external debt commitments, private (years)	Net financial flows, bilateral (NFL, current US$)	PPG, bilateral concessional (NFL, current US$)	Portfolio investment, bonds (PPG + PNG) (NFL, current US$)	Net flows on external debt, total (NFL, current US$)	Net flows on external debt, long-term (NFL, current US$)	Net flows on external debt, private nonguaranteed (PNG) (NFL, current US$)	Net flows on external debt, public and publicly guaranteed (PPG) (NFL, current US$)	Net flows on external debt, short-term (NFL, current US$)	Net official flows from UN agencies, IAEA (current US$)	Net official flows from UN agencies, IFAD (current US$)	Net financial flows, IMF concessional (NFL, current US$)	Net financial flows, IMF nonconcessional (NFL, current US$)	Net financial flows, IBRD (NFL, current US$)	Net financial flows, IDA (NFL, current US$)	Net financial flows, multilateral (NFL, current US$)	PPG, multilateral concessional (NFL, current US$)	Net financial flows, others (NFL, current US$)	EBRD, private nonguaranteed (NFL, current US$)	IFC, private nonguaranteed (NFL, current US$)	PPG, official creditors (NFL, current US$)	PPG, bonds (NFL, current US$)	PPG, commercial banks (NFL, current US$)	Commercial banks and other lending (PPG + PNG) (NFL, current US$)	PNG, bonds (NFL, current US$)	PNG, commercial banks and other creditors (NFL, current US$)	PPG, other private creditors (NFL, current US$)	PPG, private creditors (NFL, current US$)	Net financial flows, RDB concessional (NFL, current US$)	Net financial flows, RDB nonconcessional (NFL, current US$)	Net official flows from UN agencies, UNAIDS (current US$)	Net official flows from UN agencies, UNICEF (current US$)	Net official flows from UN agencies, UNHCR (current US$)	Net official flows from UN agencies, UNDP (current US$)	Net official flows from UN agencies, UNECE (current US$)	Net official flows from UN agencies, UNFPA (current US$)	Net official flows from UN agencies, UNPBF (current US$)	Net official flows from UN agencies, UNRWA (current US$)	Net official flows from UN agencies, UNTA (current US$)	Net official flows from UN agencies, WFP (current US$)	Net official flows from UN agencies, WHO (current US$)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
4351000	3974000	14259000	9.97527866	1.207283995	75000	12284000	0	12284000	1900000	0	1470000	5803000	2176000	10154000	0	2024000	0	0	106000	2130000	1067000	NaN	210000	857000	NaN	NaN	NaN	NaN	40.231	40.231	0	16863000	17920000	0	80054000	82370000	0	82370000	-8000000	NaN	2420000	5684000	0	0	43231000	71243000	66729000	12616000	0	0	88106000	0	-5387000	-5736000	0	0	-349000	-5736000	12512000	2448000	NaN	2650000	790000	7580000	NaN	610000	NaN	NaN	1000000	1450000	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
3347000	2050000	29167000	7.611683714	2.226277149	56000	21935000	0	21935000	7176000	0	1348000	5086000	2745000	8433000	0	74000	0	0	13428000	13502000	62315000	NaN	9083000	53232000	NaN	NaN	NaN	NaN	21.8277	21.8277	0	16920000	17904000	0	52821000	45793000	0	45793000	10000000	NaN	4780000	-2972000	0	0	26333000	46601000	41794000	11799000	0	0	63521000	0	-742000	-17728000	0	0	-16986000	-17728000	10071000	-1428000	NaN	710000	670000	4560000	NaN	420000	NaN	NaN	870000	2820000	NaN	0
58425000	54182000	148597000	13.18834645	0.688274105	33333000	102164000	0	102164000	13100000	3503000	21303000	34731000	29585000	93156000	0	148000	0	0	8860000	9008000	61000	NaN	61000	0	NaN	NaN	NaN	NaN	40.6061	40.6581	9.3	312247000	279115000	0	848497000	897279000	0	897279000	-10000000	NaN	23040000	-28563000	-10219000	-1363000	331028000	530350000	491843000	60500000	0	0	842597000	0	20000	54682000	0	0	54662000	54682000	140817000	-632000	NaN	14620000	50000	33630000	NaN	2280000	NaN	NaN	2450000	40010000	NaN	0
1166000	0	298805000	3.000652742	1.484401301	0	295605000	0	295605000	3200000	0	0	4349000	0	5515000	0	176423000	0	0	113667000	290090000	0	NaN	0	0	NaN	NaN	NaN	NaN	9.4949	13.6302	8.5494	246473000	17339000	0	1582924000	1572924000	0	1572924000	10000000	NaN	NaN	0	0	0	0	29894000	0	29894000	0	0	276367000	0	976682000	1296557000	0	0	319875000	1296557000	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	20000	0	490000	NaN	50000	NaN	NaN	80000	0	NaN	3
NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
1310000	243000	6254000	4.325034578	2.798210291	760000	4746000	0	4746000	748000	560000	0	2169000	1102000	3479000	0	601000	0	0	666000	1267000	905000	NaN	609000	296000	NaN	NaN	NaN	NaN	16.5263	16.9	9.9	6033000	7250000	0	-1369000	631000	0	631000	-2000000	NaN	0	0	0	373000	0	-381000	-642000	-754000	0	0	5652000	0	-1198000	-5021000	0	0	-3823000	-5021000	0	0	NaN	260000	0	260000	NaN	20000	NaN	NaN	200000	0	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	50000	NaN	0	NaN	NaN	0	0	NaN	3
7042000	695000	109062000	15.940076	2.988449094	4313000	98549000	45000000	53549000	6200000	19646000	718000	43200000	4870000	50242000	1080000	124000	0	45000000	2103000	3307000	365279000	NaN	76471000	288808000	NaN	NaN	NaN	NaN	21.9741	22.1132	5.1	57446000	59748000	-892000	366444000	224881000	0	224881000	45000000	NaN	2310000	12833000	83730000	-14566000	2951000	171921000	83796000	67181000	0	0	229367000	-892000	-450000	-3594000	0	0	-3144000	-4486000	79583000	29860000	NaN	1920000	0	6970000	NaN	100000	NaN	NaN	890000	5220000	NaN	1
232658000	39748000	7785928000	30.98136962	3.03931392	362410000	6332518000	1450000000	4882518000	1091000000	556425000	0	748031000	1621000	980689000	126737000	3477490000	0	1450000000	297602000	3901829000	143370000	NaN	57304000	86066000	NaN	NaN	NaN	NaN	12.9499	13.7233	10.8598	43516000	23079000	-446504000	109574000	708804000	-722000000	1430804000	17000000	NaN	500000	0	-616230000	1011134000	0	1124004000	-6009000	-1330000	0	0	1167520000	-446504000	254375000	-12212000	0	-722000000	455413000	263284000	-6009000	120209000	NaN	1430000	0	6920000	NaN	1430000	NaN	NaN	2240000	2700000	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	290000	NaN	0	NaN	NaN	210000	40000	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	30000	NaN	0	NaN	NaN	50000	0	NaN	3
99000	99000	153000	NaN	0.089109172	0	153000	0	153000	0	0	0	54000	54000	153000	0	0	0	0	0	0	0	NaN	0	0	NaN	NaN	NaN	NaN	36.707	36.707	0	8229000	8229000	0	11416000	11416000	0	11416000	0	NaN	450000	0	0	0	1619000	3187000	3187000	63000	0	0	11416000	0	0	0	0	0	0	0	1505000	0	NaN	500000	0	6850000	NaN	20000	NaN	NaN	570000	3540000	NaN	1
5317000	1360000	28070000	2.625694497	2.22159096	0	27870000	0	27870000	200000	12388000	112000	19421000	700000	24738000	55000	3000	0	0	3074000	3132000	112000	NaN	112000	0	NaN	NaN	NaN	NaN	20.8055	21.4965	14.8299	367000	-442000	0	23376000	22376000	0	22376000	1000000	NaN	430000	0	0	-1162000	-246000	16021000	-878000	7122000	0	0	16388000	0	115000	5988000	0	0	5873000	5988000	553000	9827000	NaN	570000	1000000	2090000	NaN	230000	NaN	NaN	740000	9330000	NaN	2
6036000	1824000	12869000	6.833301144	1.161707674	2123000	9246000	0	9246000	1500000	0	622000	2475000	1381000	8511000	0	0	0	0	735000	735000	1275000	NaN	500000	775000	NaN	NaN	NaN	NaN	36.0552	36.0552	0	28758000	21061000	0	80854000	72443000	0	72443000	10000000	NaN	1130000	-2969000	1380000	0	19076000	43401000	35337000	9053000	0	0	72159000	0	0	284000	0	0	284000	284000	8295000	6977000	NaN	1160000	3740000	5040000	NaN	180000	NaN	NaN	990000	1900000	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
16914000	9205000	1680674000	30.77785469	10.64739746	86150000	1404824000	165000000	1239824000	189700000	52364000	131000	177101000	618000	194015000	8394000	980364000	0	165000000	57051000	1045809000	0	NaN	0	0	NaN	NaN	NaN	NaN	15.6292	18.6281	8.5753	-21318000	-17097000	-52227000	952377000	816817000	86700000	730117000	21000000	NaN	0	0	114560000	340482000	-688000	440839000	-1969000	0	0	0	419521000	-52227000	338658000	449523000	0	86700000	24165000	310596000	-1281000	102326000	NaN	130000	0	3040000	NaN	30000	NaN	NaN	790000	0	NaN	2
186684000	70306000	1063619000	3.466476551	0.357148182	1817000	644802000	0	644802000	417000000	66343000	8398000	75780000	8803000	262464000	90547000	66668000	0	0	225123000	382338000	0	NaN	0	0	NaN	NaN	NaN	NaN	14.7968	26.568	11.0972	547132000	379748000	1332989000	5180118000	4858216000	0	4858216000	-343000000	NaN	22960000	-36328000	701230000	324312000	282263000	618297000	295585000	11722000	0	0	1165429000	1332989000	1451724000	2359798000	0	0	908074000	3692787000	0	0	NaN	16730000	4750000	17330000	NaN	9150000	NaN	NaN	3180000	84510000	NaN	2
47111000	27466000	237837000	9.214664502	2.268668758	143000	197694000	64156000	133538000	40000000	30332000	1715000	41598000	4574000	88709000	0	11250000	0	64156000	33579000	44829000	37903000	NaN	6730000	31173000	NaN	NaN	NaN	NaN	16.7511	19.6748	14.4096	73824000	62099000	0	475682000	237879000	-39534000	277413000	245800000	NaN	4930000	-7997000	0	45294000	3033000	79295000	6690000	16623000	0	0	153119000	0	-17763000	84760000	0	-39534000	142057000	124294000	1882000	12691000	NaN	980000	2260000	4800000	NaN	540000	NaN	NaN	860000	2420000	NaN	1
144210000	26354000	1141539000	17.25943453	3.400150471	0	972239000	98811000	873428000	169300000	237058000	203000	327656000	4495000	471866000	1275000	319284000	0	98811000	81003000	401562000	12000	NaN	0	12000	NaN	NaN	NaN	NaN	15.1278	17.801	9.9619	217449000	-23231000	29561000	116553000	1618553000	16593000	1601960000	-1502000000	NaN	160000	0	0	277389000	-1059000	437150000	18837000	-4241000	0	0	654599000	29561000	845544000	934393000	0	16593000	72256000	947361000	19896000	145165000	NaN	2640000	0	5190000	NaN	500000	NaN	NaN	1060000	2800000	NaN	2
510000	448000	1115000	3.895166049	0.692689573	0	815000	0	815000	300000	0	190000	296000	296000	806000	0	9000	0	0	0	9000	2704000	NaN	2629000	75000	NaN	NaN	NaN	NaN	25.9486	25.9486	0	5798000	5804000	0	24150000	23150000	0	23150000	1000000	NaN	580000	0	0	0	4674000	17497000	13226000	4474000	0	0	23295000	0	-145000	-145000	0	0	0	-145000	4076000	4273000	NaN	290000	0	2620000	NaN	120000	NaN	NaN	810000	1690000	NaN	0
1430000	231000	2218000	5.702782239	1.057856045	0	2001000	0	2001000	217000	0	80000	509000	475000	1939000	0	0	0	0	62000	62000	1580000	NaN	1525000	55000	NaN	NaN	NaN	NaN	28.0167	28.0167	0	1388000	2906000	0	12222000	7932000	0	7932000	4290000	NaN	0	0	0	0	1476000	5953000	5953000	2106000	0	0	7341000	0	0	591000	0	0	591000	591000	2403000	0	NaN	430000	0	3080000	NaN	90000	NaN	NaN	620000	4630000	NaN	1
