PPG, bilateral (INT, current US$)	PPG, bilateral concessional (INT, current US$)	Interest payments on external debt, total (INT, current US$)	Interest payments on external debt (% of exports of goods, services and income)	Interest payments on external debt (% of GNI)	IMF charges (INT, current US$)	Interest payments on external debt, long-term (INT, current US$)	Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)	Interest payments on external debt, public and publicly guaranteed (PPG) (INT, current US$)	Interest payments on external debt, short-term (INT, current US$)	PPG, IBRD (INT, current US$)	PPG, IDA (INT, current US$)	PPG, multilateral (INT, current US$)	PPG, multilateral concessional (INT, current US$)	PPG, official creditors (INT, current US$)	PPG, bonds (INT, current US$)	PPG, commercial banks (INT, current US$)	PNG, bonds (INT, current US$)	PNG, commercial banks and other creditors (INT, current US$)	PPG, other private creditors (INT, current US$)	PPG, private creditors (INT, current US$)	Interest arrears, public and publicly guaranteed (current US$)	Net change in interest arrears (current US$)	Interest arrears, official creditors (current US$)	Interest arrears, private creditors (current US$)	Interest forgiven (current US$)	Interest rescheduled (capitalized) (current US$)	Interest rescheduled, official (current US$)	Interest rescheduled, private (current US$)	Average maturity on new external debt commitments (years)	Average maturity on new external debt commitments, official (years)	Average maturity on new external debt commitments, private (years)	Net financial flows, bilateral (NFL, current US$)	PPG, bilateral concessional (NFL, current US$)	Portfolio investment, bonds (PPG + PNG) (NFL, current US$)	Net flows on external debt, total (NFL, current US$)	Net flows on external debt, long-term (NFL, current US$)	Net flows on external debt, private nonguaranteed (PNG) (NFL, current US$)	Net flows on external debt, public and publicly guaranteed (PPG) (NFL, current US$)	Net flows on external debt, short-term (NFL, current US$)	Net official flows from UN agencies, IAEA (current US$)	Net official flows from UN agencies, IFAD (current US$)	Net financial flows, IMF concessional (NFL, current US$)	Net financial flows, IMF nonconcessional (NFL, current US$)	Net financial flows, IBRD (NFL, current US$)	Net financial flows, IDA (NFL, current US$)	Net financial flows, multilateral (NFL, current US$)	PPG, multilateral concessional (NFL, current US$)	Net financial flows, others (NFL, current US$)	EBRD, private nonguaranteed (NFL, current US$)	IFC, private nonguaranteed (NFL, current US$)	PPG, official creditors (NFL, current US$)	PPG, bonds (NFL, current US$)	PPG, commercial banks (NFL, current US$)	Commercial banks and other lending (PPG + PNG) (NFL, current US$)	PNG, bonds (NFL, current US$)	PNG, commercial banks and other creditors (NFL, current US$)	PPG, other private creditors (NFL, current US$)	PPG, private creditors (NFL, current US$)	Net financial flows, RDB concessional (NFL, current US$)	Net financial flows, RDB nonconcessional (NFL, current US$)	Net official flows from UN agencies, UNAIDS (current US$)	Net official flows from UN agencies, UNICEF (current US$)	Net official flows from UN agencies, UNHCR (current US$)	Net official flows from UN agencies, UNDP (current US$)	Net official flows from UN agencies, UNECE (current US$)	Net official flows from UN agencies, UNFPA (current US$)	Net official flows from UN agencies, UNPBF (current US$)	Net official flows from UN agencies, UNRWA (current US$)	Net official flows from UN agencies, UNTA (current US$)	Net official flows from UN agencies, WFP (current US$)	Net official flows from UN agencies, WHO (current US$)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
4509000	4461000	16438000	13.99604329	1.499406511	155000	15016000	0	15016000	1267000	0	2320000	9045000	4844000	13554000	0	900000	0	0	562000	1462000	578000	-277000	565000	13000	0	0	0	0	34.9754	34.9754	0	35247000	35390000	0	97341000	85066000	0	85066000	4050000	NaN	530000	8225000	0	0	44044000	55375000	54689000	5485000	0	0	90622000	0	-4604000	-5556000	0	0	-952000	-5556000	8486000	-2601000	NaN	2660000	1340000	6170000	NaN	830000	NaN	NaN	1050000	2740000	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
1132000	894000	16889000	5.745350513	1.153586263	18000	12121000	0	12121000	4750000	0	1745000	5110000	2977000	6242000	0	0	0	0	5879000	5879000	27921000	-64005000	12575000	15346000	4653000	15887000	6061000	9826000	35.7072	35.7072	0	71202000	60854000	0	113082000	123550000	0	123550000	-16630000	NaN	3450000	6162000	0	0	46684000	52448000	54866000	6402000	0	0	123650000	0	0	-100000	0	0	-100000	-100000	882000	-2750000	NaN	2440000	300000	6260000	NaN	1370000	NaN	NaN	1060000	1580000	NaN	0
84166000	79015000	188076000	10.88472268	0.684360988	45088000	134338000	0	134338000	8650000	3879000	23770000	41585000	37340000	125751000	0	62000	0	0	8525000	8587000	662000	567000	662000	0	0	0	0	0	36.8081	36.919	10.8531	337468000	341822000	0	817376000	899106000	0	899106000	17170000	NaN	10250000	5851000	-104751000	-1933000	289779000	591551000	594058000	-16390000	0	0	929019000	0	-710000	-29913000	0	0	-29203000	-29913000	320287000	-192000	NaN	23800000	160000	33850000	NaN	3080000	NaN	NaN	4800000	58350000	NaN	0
1591000	0	675806000	7.0264712	3.200288576	0	624006000	0	624006000	51800000	0	0	15682000	0	17273000	341000	420353000	0	0	186039000	606733000	0	0	0	0	0	0	0	0	5.064	4.3439	5.0898	31354000	0	240041000	1094003000	869003000	0	869003000	225000000	NaN	NaN	0	0	0	0	29740000	0	29740000	0	0	61094000	240041000	1002056000	567868000	0	0	-434188000	807909000	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	180000	NaN	20000	NaN	NaN	140000	0	NaN	3
NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	NaN	0	NaN	NaN	0	0	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
1418000	455000	6850000	3.114344169	1.95351499	526000	5946000	0	5946000	378000	837000	0	2387000	863000	3805000	0	1561000	0	0	580000	2141000	634000	-397000	310000	324000	0	0	0	0	22.356	38.4392	11.7862	2971000	4196000	0	8947000	13134000	0	13134000	0	NaN	130000	0	-4187000	4764000	0	10710000	6313000	5946000	0	0	13681000	0	-213000	-547000	0	0	-334000	-547000	0	0	NaN	80000	150000	380000	NaN	30000	NaN	NaN	230000	0	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	10000	NaN	0	NaN	NaN	0	0	NaN	3
20459000	2626000	125891000	14.1339396	2.818438284	12237000	93276000	0	93276000	20378000	17905000	2030000	67644000	9039000	88103000	0	0	0	0	5173000	5173000	49920000	-61906000	44882000	5038000	88993000	51661000	47839000	3822000	27.6905	28.2962	7.3056	77884000	89295000	0	231123000	224610000	0	224610000	-40000000	NaN	3480000	52834000	-6321000	-18796000	77377000	164263000	130675000	-4727000	0	0	242147000	0	0	-17537000	0	0	-17537000	-17537000	48172000	62451000	NaN	3080000	0	13290000	NaN	960000	NaN	NaN	1250000	11830000	NaN	1
108186000	14224000	5219948000	13.44758224	1.16384465	257232000	3862716000	746990000	3115726000	1100000000	604209000	0	817020000	982000	925206000	100143000	1853130000	0	746990000	237247000	2190520000	3187710000	3018204000	268692000	2919018000	0	245313000	81593000	163720000	11.6064	14.172	10.0251	258179000	51369000	-384196000	216424000	-3474856000	-907498000	-2567358000	4503330000	NaN	-1510000	0	-812050000	-52140000	0	-22885000	-5990000	-17119000	0	0	235294000	-384196000	-2959648000	-3325954000	0	-907498000	541192000	-2802652000	-5990000	52364000	NaN	5760000	0	13240000	NaN	3370000	NaN	NaN	2220000	13650000	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	210000	NaN	0	NaN	NaN	230000	0	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	30000	NaN	0	NaN	NaN	50000	0	NaN	3
368000	368000	2454000	NaN	0.845051341	0	2299000	0	2299000	155000	0	78000	297000	297000	665000	0	0	0	0	1634000	1634000	0	0	0	0	0	0	0	0	39.5	39.5	0	694000	694000	0	5787000	5787000	0	5787000	0	NaN	550000	0	0	0	2928000	6909000	6909000	594000	0	0	7603000	0	0	-1816000	0	0	-1816000	-1816000	3387000	0	NaN	1670000	0	9960000	NaN	150000	NaN	NaN	720000	1250000	NaN	1
7907000	1946000	35281000	1.622180345	1.240171927	0	35081000	0	35081000	200000	11450000	105000	23569000	1175000	31476000	0	245000	0	0	3360000	3605000	459000	-97000	459000	0	0	0	0	0	22.4838	22.4838	0	6260000	6567000	0	33709000	33809000	0	33809000	-100000	NaN	0	0	0	-2042000	-265000	30779000	25702000	6370000	0	0	37039000	0	252000	-3230000	0	0	-3482000	-3230000	20436000	6305000	NaN	1160000	630000	6120000	NaN	200000	NaN	NaN	620000	2980000	NaN	2
3684000	1079000	11972000	5.586273146	0.963126912	1937000	7931000	0	7931000	2104000	0	1217000	4247000	2177000	7931000	0	0	0	0	0	0	16989000	4411000	15646000	1343000	656000	168000	168000	0	36.4876	36.4876	0	8299000	10357000	0	36122000	55602000	0	55602000	-6040000	NaN	1300000	-1863000	-11577000	0	21699000	48976000	50965000	1634000	0	0	57275000	0	0	-1673000	0	0	-1673000	-1673000	27079000	-1436000	NaN	2110000	410000	7140000	NaN	460000	NaN	NaN	980000	2980000	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
65756000	8478000	1636290000	16.60289484	6.199600592	104020000	1286270000	206800000	1079470000	246000000	116227000	116000	269134000	540000	334890000	3509000	694660000	0	206800000	46411000	744580000	0	0	0	0	0	0	0	0	16.3057	17.5082	6.5179	-30797000	-21740000	-7266000	1421516000	671177000	576000000	95177000	771000000	NaN	0	0	-20661000	97099000	-803000	255449000	-2418000	0	0	0	224652000	-7266000	-99093000	453791000	0	576000000	-23116000	-129475000	-1615000	160768000	NaN	480000	0	3820000	NaN	60000	NaN	NaN	1370000	0	NaN	2
277726000	137063000	3206312000	6.449126053	0.931518603	67100000	2511212000	0	2511212000	628000000	161199000	13850000	178996000	15618000	456722000	346829000	1062033000	0	0	645628000	2054490000	0	0	0	0	0	0	0	0	18.006	24.8977	13.1977	1170569000	1503144000	416614000	4099381000	6077739000	0	6077739000	-1899000000	NaN	6730000	-79358000	0	542203000	507021000	1106106000	513565000	4846000	0	0	2276675000	416614000	1149518000	3384450000	0	0	2234932000	3801064000	0	52036000	NaN	16700000	4110000	30560000	NaN	13060000	NaN	NaN	5510000	23940000	NaN	2
11700000	7860000	197562000	8.419916589	1.808760285	7551000	133393000	38583000	94810000	56618000	44706000	1764000	59864000	2494000	71564000	0	2466000	0	38583000	20780000	23246000	68210000	-60003000	16520000	51690000	0	105821000	72325000	33496000	15.6561	18.4091	7.0598	244832000	162930000	0	409387000	553047000	-49059000	602106000	-158450000	NaN	860000	-5016000	19806000	71794000	-744000	66827000	-278000	151000	0	0	311659000	0	106186000	241388000	0	-49059000	184261000	290447000	0	-4036000	NaN	820000	1230000	5420000	NaN	860000	NaN	NaN	1260000	1650000	NaN	1
187418000	20396000	1762099000	23.15808911	4.696393671	0	1578099000	381500000	1196599000	184000000	307684000	118000	453036000	4430000	640454000	18763000	413932000	0	381500000	123450000	556145000	2853000	1442000	0	2853000	0	0	0	0	13.6174	17.5422	11.4627	-92111000	-31917000	178651000	97154000	92154000	-280000000	372154000	5000000	NaN	2640000	0	0	28571000	-706000	194493000	-2646000	-5022000	0	0	102382000	178651000	-93607000	-188879000	0	-280000000	184728000	269772000	-1940000	173590000	NaN	1880000	0	11620000	NaN	1090000	NaN	NaN	630000	4570000	NaN	2
482000	482000	1360000	3.409143571	0.67999191	0	760000	0	760000	600000	0	245000	278000	278000	760000	0	0	0	0	0	0	9518000	1506000	9518000	0	76000	0	0	0	29.7604	29.7604	0	5060000	5060000	0	6777000	6507000	0	6507000	270000	NaN	140000	0	0	0	1412000	1447000	1447000	35000	0	0	6507000	0	0	0	0	0	0	0	0	0	NaN	470000	0	3130000	NaN	390000	NaN	NaN	1540000	1460000	NaN	0
999000	277000	2453000	4.267190734	0.825802755	0	2323000	0	2323000	130000	0	81000	1294000	502000	2293000	0	0	0	0	30000	30000	2434000	739000	2069000	365000	0	0	0	0	45.6421	45.6421	0	2091000	3073000	0	3971000	6791000	0	6791000	-2820000	NaN	0	0	0	0	3464000	4820000	6363000	-806000	0	0	6911000	0	0	-120000	0	0	-120000	-120000	3203000	-1009000	NaN	1120000	0	2960000	NaN	540000	NaN	NaN	850000	5380000	NaN	1
35630000	12243000	169786000	8.701619516	2.626435869	5235000	132751000	0	132751000	31800000	32807000	28000	69302000	4640000	104932000	5545000	17904000	0	0	4370000	27819000	384432000	104636000	20683000	363749000	0	78650000	43960000	34690000	17.4091	17.4752	10.2827	17037000	2054000	-15769000	-42242000	-12790000	0	-12790000	4000000	NaN	-220000	0	-33452000	8765000	-165000	-4099000	1740000	-24399000	0	0	12938000	-15769000	-10934000	-9959000	0	0	975000	-25728000	2485000	10770000	NaN	140000	6280000	3960000	NaN	260000	NaN	NaN	770000	400000	NaN	2
