PPG, bilateral (INT, current US$)	PPG, bilateral concessional (INT, current US$)	Interest payments on external debt, total (INT, current US$)	Interest payments on external debt (% of exports of goods, services and income)	Interest payments on external debt (% of GNI)	IMF charges (INT, current US$)	Interest payments on external debt, long-term (INT, current US$)	Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)	Interest payments on external debt, public and publicly guaranteed (PPG) (INT, current US$)	Interest payments on external debt, short-term (INT, current US$)	PPG, IBRD (INT, current US$)	PPG, IDA (INT, current US$)	PPG, multilateral (INT, current US$)	PPG, multilateral concessional (INT, current US$)	PPG, official creditors (INT, current US$)	PPG, bonds (INT, current US$)	PPG, commercial banks (INT, current US$)	PNG, bonds (INT, current US$)	PNG, commercial banks and other creditors (INT, current US$)	PPG, other private creditors (INT, current US$)	PPG, private creditors (INT, current US$)	Interest arrears, public and publicly guaranteed (current US$)	Net change in interest arrears (current US$)	Interest arrears, official creditors (current US$)	Interest arrears, private creditors (current US$)	Interest forgiven (current US$)	Interest rescheduled (capitalized) (current US$)	Interest rescheduled, official (current US$)	Interest rescheduled, private (current US$)	Average maturity on new external debt commitments (years)	Average maturity on new external debt commitments, official (years)	Average maturity on new external debt commitments, private (years)	Net financial flows, bilateral (NFL, current US$)	PPG, bilateral concessional (NFL, current US$)	Portfolio investment, bonds (PPG + PNG) (NFL, current US$)	Net flows on external debt, total (NFL, current US$)	Net flows on external debt, long-term (NFL, current US$)	Net flows on external debt, private nonguaranteed (PNG) (NFL, current US$)	Net flows on external debt, public and publicly guaranteed (PPG) (NFL, current US$)	Net flows on external debt, short-term (NFL, current US$)	Net official flows from UN agencies, IAEA (current US$)	Net official flows from UN agencies, IFAD (current US$)	Net financial flows, IMF concessional (NFL, current US$)	Net financial flows, IMF nonconcessional (NFL, current US$)	Net financial flows, IBRD (NFL, current US$)	Net financial flows, IDA (NFL, current US$)	Net financial flows, multilateral (NFL, current US$)	PPG, multilateral concessional (NFL, current US$)	Net financial flows, others (NFL, current US$)	EBRD, private nonguaranteed (NFL, current US$)	IFC, private nonguaranteed (NFL, current US$)	PPG, official creditors (NFL, current US$)	PPG, bonds (NFL, current US$)	PPG, commercial banks (NFL, current US$)	Commercial banks and other lending (PPG + PNG) (NFL, current US$)	PNG, bonds (NFL, current US$)	PNG, commercial banks and other creditors (NFL, current US$)	PPG, other private creditors (NFL, current US$)	PPG, private creditors (NFL, current US$)	Net financial flows, RDB concessional (NFL, current US$)	Net financial flows, RDB nonconcessional (NFL, current US$)	Net official flows from UN agencies, UNAIDS (current US$)	Net official flows from UN agencies, UNICEF (current US$)	Net official flows from UN agencies, UNHCR (current US$)	Net official flows from UN agencies, UNDP (current US$)	Net official flows from UN agencies, UNECE (current US$)	Net official flows from UN agencies, UNFPA (current US$)	Net official flows from UN agencies, UNPBF (current US$)	Net official flows from UN agencies, UNRWA (current US$)	Net official flows from UN agencies, UNTA (current US$)	Net official flows from UN agencies, WFP (current US$)	Net official flows from UN agencies, WHO (current US$)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
2555000	2457000	10639000	8.2883352	0.940169792	79000	8760000	0	8760000	1800000	0	1124000	4045000	1810000	6600000	0	2085000	0	0	75000	2160000	587000	NaN	290000	297000	NaN	NaN	NaN	NaN	37.7732	38.4403	12.6729	23085000	19969000	0	74972000	59145000	0	59145000	19000000	NaN	5640000	-3173000	0	0	17323000	38961000	32556000	7561000	0	0	62046000	0	-2631000	-2901000	0	0	-270000	-2901000	9336000	4974000	NaN	2700000	670000	6540000	NaN	820000	NaN	NaN	800000	1490000	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
2279000	1472000	20743000	6.063150056	2.024853757	57000	13924000	0	13924000	6762000	0	1282000	5023000	2741000	7302000	0	106000	0	0	6516000	6622000	46829000	NaN	6514000	40315000	NaN	NaN	NaN	NaN	30.796	30.796	0	4109000	5203000	0	47170000	11265000	0	11265000	37000000	NaN	4390000	-1095000	0	0	18857000	24788000	24007000	4739000	0	0	28897000	0	-622000	-17632000	0	0	-17010000	-17632000	2858000	-1570000	NaN	990000	430000	5350000	NaN	540000	NaN	NaN	730000	3440000	NaN	0
47199000	44917000	130316000	10.18900741	0.592610679	32711000	84205000	0	84205000	13400000	2323000	17107000	27257000	24163000	74456000	0	179000	0	0	9570000	9749000	53000	NaN	53000	0	NaN	NaN	NaN	NaN	37.7659	39.6854	14.6698	114482000	106559000	0	544663000	542063000	0	542063000	2000000	NaN	16200000	-20964000	21564000	-924000	273959000	432883000	443601000	18212000	0	0	547365000	0	-457000	-5302000	0	0	-4845000	-5302000	142250000	-614000	NaN	12630000	40000	28500000	NaN	3120000	NaN	NaN	4870000	26200000	NaN	0
757000	0	217914000	1.891614583	1.245380014	0	214914000	0	214914000	3000000	0	0	0	0	757000	0	149514000	0	0	64643000	214157000	0	NaN	0	0	NaN	NaN	NaN	NaN	7.66	13.8704	6.9029	30368000	6675000	0	960626000	960626000	0	960626000	0	NaN	NaN	0	0	0	0	43084000	0	43084000	0	0	73452000	0	712168000	887174000	0	0	175006000	887174000	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	110000	0	400000	NaN	120000	NaN	NaN	70000	0	NaN	3
NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
1340000	163000	7474000	5.698818147	3.750125439	430000	5869000	0	5869000	1175000	305000	0	2237000	1310000	3577000	0	649000	0	0	1643000	2292000	263000	NaN	247000	16000	NaN	NaN	NaN	NaN	18.5809	19.6325	7.0346	13966000	13408000	0	15926000	14116000	0	14116000	-3000000	NaN	0	0	4810000	2439000	0	2628000	-1448000	189000	0	0	16594000	0	1221000	-2478000	0	0	-3699000	-2478000	0	0	NaN	490000	0	270000	NaN	40000	NaN	NaN	250000	0	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	20000	NaN	10000	NaN	NaN	0	0	NaN	3
41170000	11369000	167537000	22.71996203	3.385741644	5359000	157178000	57500000	99678000	5000000	15561000	753000	35876000	4819000	77046000	1098000	348000	0	57500000	21186000	22632000	309052000	NaN	71609000	237443000	NaN	NaN	NaN	NaN	33.7136	35.1846	6.8	-1805000	26726000	-892000	-50888000	-37350000	-25800000	-11550000	10000000	NaN	3390000	-5038000	-18500000	-1164000	700000	693000	42812000	-45897000	0	0	-1112000	-892000	-3011000	-35346000	0	-25800000	-6535000	-10438000	37985000	9061000	NaN	3270000	0	7640000	NaN	340000	NaN	NaN	840000	5300000	NaN	1
274614000	30141000	9111383000	31.0873213	4.316884465	336960000	7336423000	1670000000	5666423000	1438000000	390886000	0	542090000	1841000	816704000	135466000	4451460000	0	1670000000	262793000	4849719000	111403000	NaN	35211000	76192000	NaN	NaN	NaN	NaN	12.5583	13.6267	10.3134	349761000	32217000	-215045000	-658880000	1085580000	-756900000	1842480000	-1679000000	NaN	1260000	0	-65460000	359208000	0	586410000	-6005000	-1208000	0	0	936171000	-215045000	426409000	364454000	0	-756900000	694945000	906309000	-6005000	234415000	NaN	1140000	0	5860000	NaN	2020000	NaN	NaN	2010000	9240000	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	340000	NaN	30000	NaN	NaN	130000	70000	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	90000	NaN	0	NaN	NaN	10000	0	NaN	3
13000	13000	28000	NaN	0.019883626	0	28000	0	28000	0	0	0	15000	15000	28000	0	0	0	0	0	0	0	NaN	0	0	NaN	NaN	NaN	NaN	38.2276	38.2276	0	2921000	2921000	0	5474000	5474000	0	5474000	0	NaN	920000	0	0	0	487000	2553000	2553000	585000	0	0	5474000	0	0	0	0	0	0	0	1481000	0	NaN	910000	0	6200000	NaN	170000	NaN	NaN	530000	1040000	NaN	1
4673000	1244000	20862000	2.34721146	2.121998774	0	20562000	0	20562000	300000	8691000	113000	12379000	682000	17052000	57000	1196000	0	0	2257000	3510000	0	NaN	0	0	NaN	NaN	NaN	NaN	18.0244	18.35	11.8	9265000	5769000	0	42076000	45076000	0	45076000	-3000000	NaN	760000	0	0	14159000	-245000	47984000	3810000	13834000	0	0	57249000	0	-14878000	-12173000	0	0	2705000	-12173000	3485000	16797000	NaN	180000	1070000	2420000	NaN	250000	NaN	NaN	640000	22080000	NaN	2
4367000	926000	9894000	5.362796797	1.153747069	2028000	6666000	0	6666000	1200000	0	511000	1645000	984000	6012000	0	0	0	0	654000	654000	1075000	NaN	307000	768000	NaN	NaN	NaN	NaN	24.4457	25.2989	10.5	18560000	20278000	0	47351000	42621000	0	42621000	5000000	NaN	1130000	-1770000	1500000	0	10484000	24896000	22037000	5368000	0	0	43456000	0	0	-835000	0	0	-835000	-835000	6674000	2370000	NaN	860000	2910000	4090000	NaN	190000	NaN	NaN	740000	1680000	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
17226000	9570000	1941577000	41.33283803	13.48053772	64220000	1637357000	639000000	998357000	240000000	17828000	136000	97516000	631000	114742000	6229000	820567000	0	639000000	56819000	883615000	0	NaN	0	0	NaN	NaN	NaN	NaN	13.0879	16.9223	10.4427	-34231000	-17621000	0	1072778000	1120178000	-10400000	1130578000	-246000000	NaN	0	0	198600000	211996000	-688000	470123000	-1956000	0	0	0	435892000	0	642036000	684286000	0	-10400000	52650000	694686000	-1268000	260083000	NaN	190000	0	2420000	NaN	10000	NaN	NaN	740000	0	NaN	2
142300000	43160000	1181443000	3.985840559	0.384199534	1573000	586170000	0	586170000	593700000	25501000	3842000	29921000	4420000	172221000	20463000	50149000	0	0	343337000	413949000	0	NaN	0	0	NaN	NaN	NaN	NaN	11.7565	26.5862	6.9533	517937000	424792000	971419000	4802486000	3983486000	0	3983486000	819000000	NaN	19710000	0	0	353551000	211786000	598785000	228550000	33448000	0	0	1116722000	971419000	623118000	1895345000	0	0	1272227000	2866764000	0	0	NaN	6660000	3600000	14420000	NaN	11670000	NaN	NaN	4540000	67880000	NaN	2
36893000	21276000	180193000	8.330319103	2.282674797	145000	145048000	39957000	105091000	35000000	19680000	1705000	28191000	2942000	65084000	0	11813000	0	39957000	28194000	40007000	31343000	NaN	3972000	27371000	NaN	NaN	NaN	NaN	17.4571	19.1747	9.0458	54864000	67328000	0	-7926000	-136085000	-210017000	73932000	134000000	NaN	890000	-5841000	0	31240000	3018000	49726000	1187000	15028000	0	0	104590000	0	-13720000	-240675000	0	-210017000	-16938000	-30658000	5000	546000	NaN	430000	1570000	4580000	NaN	350000	NaN	NaN	880000	4780000	NaN	1
131278000	18814000	1222381000	26.48139081	3.684012752	0	863381000	101621000	761760000	359000000	153208000	70000	214515000	3888000	345793000	465000	358129000	0	101621000	57373000	415967000	5094000	NaN	0	5094000	NaN	NaN	NaN	NaN	12.0782	18.1058	8.7775	304627000	-442000	-498000	1531312000	1300312000	131254000	1169058000	231000000	NaN	950000	0	0	424364000	-353000	619666000	14790000	-2912000	0	0	924293000	-498000	115820000	376517000	0	131254000	129443000	244765000	15143000	183424000	NaN	2200000	0	4960000	NaN	370000	NaN	NaN	1410000	5340000	NaN	2
399000	350000	1830000	8.936350597	1.614928462	0	1530000	0	1530000	300000	0	128000	1118000	629000	1517000	0	13000	0	0	0	13000	566000	NaN	502000	64000	NaN	NaN	NaN	NaN	19.0094	19.0094	0	8056000	8060000	0	22859000	21859000	0	21859000	1000000	NaN	330000	0	0	0	5544000	13915000	12260000	3921000	0	0	21971000	0	-112000	-112000	0	0	0	-112000	2793000	1657000	NaN	70000	0	2040000	NaN	110000	NaN	NaN	780000	1280000	NaN	0
1242000	78000	3018000	9.191184858	NaN	0	2598000	0	2598000	420000	0	38000	1275000	265000	2517000	0	0	0	0	81000	81000	23000	NaN	23000	0	NaN	NaN	NaN	NaN	33.1738	33.1738	0	4090000	5545000	0	16590000	15590000	0	15590000	1000000	NaN	180000	0	0	0	1519000	10528000	9430000	3502000	0	0	14618000	0	0	972000	0	0	972000	972000	4412000	1111000	NaN	100000	0	3900000	NaN	80000	NaN	NaN	500000	4750000	NaN	1
