Bank nonperforming loans to total gross loans (%)	Automated teller machines (ATMs) (per 100,000 adults)	Bank capital to assets ratio (%)	Commercial bank branches (per 100,000 adults)	Borrowers from commercial banks (per 1,000 adults)	Depositors with commercial banks (per 1,000 adults)	Point-of-sale terminals (per 100,000 adults)	Bank liquid reserves to bank assets ratio (%)	Total reserves (includes gold, current US$)	Total reserves (% of total external debt)	Total reserves in months of imports	Total reserves minus gold (current US$)	Claims on central government (annual growth as % of broad money)	Claims on other sectors of the domestic economy (annual growth as % of broad money)	Net domestic credit (current LCU)	Net foreign assets (current LCU)	Claims on private sector (annual growth as % of broad money)	Broad money (current LCU)	Broad money (% of GDP)	Broad money to total reserves ratio	Broad money growth (annual %)	Money (current LCU)	Money and quasi money (M2) (current LCU)	Money and quasi money (M2) as % of GDP	Money and quasi money (M2) to total reserves ratio	Money and quasi money growth (annual %)	Quasi money (current LCU)	Consumer price index (2005 = 100)	Inflation, consumer prices (annual %)	Wholesale price index (2005 = 100)	Deposit interest rate (%)	Lending interest rate (%)	Interest rate spread (lending rate minus deposit rate, %)	Real interest rate (%)	Risk premium on lending (prime rate minus treasury bill rate, %)	Claims on central government, etc. (% GDP)	Claims on other sectors of the domestic economy (% of GDP)	Domestic credit provided by banking sector (% of GDP)	Domestic credit to private sector (% of GDP)	Liquid liabilities (M3) as % of GDP	Quasi-liquid liabilities (% of GDP)	Research and development expenditure (% of GDP)	Cash surplus/deficit (current LCU)	Cash surplus/deficit (% of GDP)	Central government debt, total (current LCU)	Central government debt, total (% of GDP)	Net incurrence of liabilities, domestic (current LCU)	Net incurrence of liabilities, domestic (% of GDP)	Net incurrence of liabilities, foreign (current LCU)	Net incurrence of liabilities, foreign (% of GDP)	Grants and other revenue (current LCU)	Grants and other revenue (% of revenue)	Social contributions (current LCU)	Social contributions (% of revenue)	Revenue, excluding grants (current LCU)	Revenue, excluding grants (% of GDP)	Taxes on exports (current LCU)	Taxes on exports (% of tax revenue)	Taxes on goods and services (current LCU)	Taxes on goods and services (% of revenue)	Taxes on goods and services (% value added of industry and services)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8361034848	NaN	2.678054921	5767597848	5.501528346	NaN	1.16617E+11	9539764704	26.74834501	98803200000	41.61273612	8.252771195	17.91469602	23298000000	98803200000	41.61273612	8.252771195	17.91469602	75505200000	47.2674759	6.739049045	55.65455392	14.46940104	17.34583333	2.876432292	11.9236623	1.925833333	9.100893919	NaN	49.11517151	36.72205025	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11678514766	NaN	4.69495504	4767042766	NaN	NaN	1.04256E+11	7266421445	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	64.5864364	3.18969397	89.28147229	3.9375	NaN	NaN	NaN	NaN	19.85953346	NaN	100.8093886	80.94985516	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	35103947.39	7.713491905	1.627109418	29472353.39	12.67930689	NaN	24999000000	-144080802.6	1.637623604	19851800000	14.30337702	4.68565113	21.85073564	17420200000	19851800000	14.30337702	4.68565113	21.85073564	2431600000	12.59462358	3.804286836	NaN	4.5	12	7.5	6.596780823	NaN	11.11102305	NaN	18.01197484	3.573358503	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16026467816	NaN	NaN	4848636704	NaN	NaN	80129102948	-18227647952	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	66.22133835	4.867676449	88.03760514	6.6875	12.54166667	5.854166667	7.563886458	3.105833334	38.53799813	NaN	63.88216675	25.34416862	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7732260.749	0.856403399	0.196445902	4102560.749	-8.170629095	NaN	1.50927E+11	-46858213529	25.56930073	1.1162E+11	23.75906637	32.13181808	-0.085842672	87087100000	1.1162E+11	23.75906637	32.13181808	-0.085842672	24533000000	NaN	NaN	NaN	7.25	14.5	7.25	20.3704446	NaN	1.170306448	NaN	32.12581771	30.95551126	24.2103222	5.673264904	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	356198602.8	5.455002983	1.464812255	336519742.8	-2.029470394	NaN	1.21188E+11	-2765695215	16.17165353	1.13488E+11	20.19560668	11.38108308	13.6823969	45166000000	1.13488E+11	20.19560668	11.38108308	13.6823969	68322000000	NaN	NaN	NaN	12	12	0	0.765043244	NaN	1.770994975	NaN	21.56584998	13.44084108	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.034148701	NaN	0.382358082	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1708764565	NaN	5.155430102	1659714565	-5.702352398	NaN	58157287.34	1096049713	-5.046148642	903307000	65.78595725	1.40593519	9.126679231	218998000	903307000	65.78595725	1.40593519	9.126679231	684309000	90.9148977	-2.635969303	NaN	6.708333333	NaN	NaN	NaN	NaN	-39.34700314	NaN	4.235473453	43.58247659	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14813000	12.54562855	1.150524272	14813000	4.660156503	NaN	207048000	-15818857.58	2.799586109	167732000	40.0984939	5.661648552	8.473129406	58607000	167732000	40.0984939	5.661648552	8.473129406	109125000	65.00185667	4.153182309	NaN	11.625	NaN	NaN	NaN	NaN	19.88501076	NaN	49.49748984	28.80014344	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	492491229.2	10.25048317	5.376052716	200010984.2	-5379.350669	NaN	235342000	-549800000	11046.93097	287300000	12.1420463	1.32573224	6987.876844	111800000	287300000	12.1420463	1.32573224	6987.876844	107000000	5.343634485	11749.63963	NaN	68.75	172.15	103.4	-97.81206365	NaN	-9.094912511	NaN	9.946165893	19.0410784	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11617955163	11.21316182	4.688282677	10604582163	-267.3186744	NaN	255.9596364	-98.94057559	906.740411	68.32909091	13.591446	2.191876337	322.4672872	40.08618182	68.32909091	13.591446	2.191876337	322.4672872	127.9930909	4.06602E-08	225.9915563	3.05279E-08	295.4166667	NaN	NaN	NaN	NaN	-11.58837043	NaN	50.9133303	41.85178765	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	141755191.4	NaN	2.216945519	139773571.4	-3.826995717	NaN	1187430000	18672776.24	3.062817862	1250960000	51.90920716	4.412395721	9.127389146	383390000	1250960000	51.90920716	4.412395721	9.127389146	867570000	56.31633322	3.915105251	NaN	5.491666666	10.5625	5.070833334	6.186936547	5.03	5.603966895	NaN	49.27299823	38.1206684	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	75.7197366	2.353215284	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	53322921.38	603.7468453	NaN	53322921.38	20.08174387	NaN	117900000	595400000	-0.653950954	464000000	22.46654146	0.703522893	26.43051771	261700000	464000000	22.46654146	0.703522893	26.43051771	202300000	21.67834635	1.877346683	NaN	6.5	15	8.5	6.467127665	NaN	0.953859626	NaN	5.708631978	2.682427579	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	758347244.6	219.3885521	10.8257827	758347244.6	-71.96183144	NaN	-389820000	1660461102	-6.11022256	557400000	26.28067611	0.386330475	51.10195451	188240000	557400000	26.28067611	0.386330475	51.10195451	369160000	15.54431152	8.0945758	NaN	9	11.5	2.5	-9.271153203	NaN	-28.93137509	NaN	-18.37949975	8.558429006	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	53253229.09	15.5019501	2.204918492	49623529.09	-0.87425027	NaN	56601260722	8020913966	8.453537153	57431000000	14.78104209	2.400489522	10.01475011	52422000000	57431000000	14.78104209	2.400489522	10.01475011	5009000000	66.83896198	10.42384023	52.93220394	7.5	12.5	5	-16.13558679	NaN	5.551290255	NaN	14.56749172	9.01620147	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9077365125	NaN	0.950425187	2502703125	-0.985660027	NaN	3.51535E+11	-25278137383	9.161080919	3.14357E+11	64.72059689	25.36161627	7.177146052	76380000000	3.14357E+11	64.72059689	25.36161627	7.177146052	2.37977E+11	58.86911195	3.9509291	68.24753459	7.791666667	10.58333333	2.791666667	7.249846064	1.153333333	8.492034407	NaN	89.63011155	78.25654603	64.32159666	48.59629329	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	45247876165	NaN	10.82023205	18016362027	-1.266074279	NaN	3.63881E+11	95300833842	11.01177107	2.85228E+11	116.6954601	2.56546862	4.171186274	73928000000	2.85228E+11	116.6954601	2.56546862	4.171186274	2.113E+11	69.86625174	3.429985856	94.46911433	4.355833333	5.489999999	1.134166666	3.147791533	1.335666666	11.71426397	NaN	148.8748383	137.1605743	133.540179	103.2939831	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2949890558	14.47153421	5.657543942	2449907558	98.83047684	NaN	3.0411E+12	-1.41008E+12	39.09317623	1.08519E+12	40.92068556	2.286928651	52.72649484	1.99967E+11	1.08519E+12	40.92068556	2.286928651	52.72649484	8.85225E+11	NaN	NaN	16.14501858	32.09754871	39.96552399	7.867975276	7.081380545	NaN	43.33827426	NaN	114.6746563	69.32351593	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16881048465	101.1085278	4.904786363	12728148465	-5.229956926	NaN	5.9295E+11	42319460033	44.55189662	4.8749E+11	54.06943212	9.833607579	35.47033486	3.0173E+11	4.8749E+11	54.06943212	9.833607579	35.47033486	1.8576E+11	NaN	NaN	NaN	7.2	7.919999999	0.719999999	-2.072493067	NaN	-1.034826974	NaN	65.76641526	66.80124224	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	142274717.3	4.500236828	0.630922525	132464717.3	3.817997297	NaN	8.53644E+11	1.35356E+11	9.657252851	8.77193E+11	22.85030799	13.72355928	17.39895356	4.3432E+11	8.77193E+11	22.85030799	13.72355928	17.39895356	4.37838E+11	44.42087307	8.508374344	NaN	7.5	14.5	7	2.979546446	NaN	-0.641924883	NaN	22.23688355	22.87880843	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2197344984	15.42185547	3.829239008	1595010984	1.061076481	NaN	2.11064E+12	21000891479	26.21873962	1.55281E+12	31.26952447	4.965683191	23.42857506	5.61029E+11	1.55281E+12	31.26952447	4.965683191	23.42857506	9.91779E+11	3.865526203	24.04569944	4.925075706	NaN	NaN	NaN	NaN	NaN	6.432048439	NaN	42.50277342	35.62752083	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11934096.56	8.891775554	2.167285109	11747706.56	4.787602048	NaN	5820000000	5306204113	-40.4732254	8328000000	16.19099488	1.553296031	15.23453715	7313000000	8328000000	16.19099488	1.553296031	15.23453715	1015000000	NaN	NaN	NaN	7.5	15	7.5	7.405131103	NaN	4.611556177	NaN	14.18850632	9.576950139	16.53316768	2.315498907	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	55357733.39	58.32102465	6.557033833	55357733.39	-2.755559775	NaN	4124500000	4041466488	16.96057722	4827900000	38.25513965	0.951775191	14.58714072	4570800000	4827900000	38.25513965	0.951775191	14.58714072	257100000	41.97433387	5.393258427	NaN	4	10	6	6.109333841	NaN	1.760660335	NaN	32.68156414	18.8934226	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	525326850.4	11.96205062	3.903574939	506371968.4	-1.505475814	NaN	74616000000	-93663000000	7.75566232	76631000000	31.63566986	2.891244943	14.33708335	32507000000	76631000000	31.63566986	2.891244943	14.33708335	44124000000	6.15423529	15.0517585	8.109755024	16.5	20.91666667	4.416666667	3.185697561	NaN	3.698967806	NaN	30.80381494	15.54392141	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	25.41506782	745365416	NaN	5.842917504	595272416	4.727443598	13.62000842	1813651384	276365893	13.62000842	1598743495	63.12933205	3.501598647	11.59421673	276116827.3	1598743495	63.12933205	3.501598647	11.59421673	1322626667	51.43349455	5.034453664	59.49583407	5.75	9	3.25	3.153557158	3.5	13.05505274	59.47658629	71.5578131	59.47658629	66.82856276	55.92558118	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
