Net bilateral aid flows from DAC donors, Australia (current US$)	Net bilateral aid flows from DAC donors, Austria (current US$)	Net bilateral aid flows from DAC donors, Belgium (current US$)	Net bilateral aid flows from DAC donors, Canada (current US$)	Net bilateral aid flows from DAC donors, European Union institutions (current US$)	Net bilateral aid flows from DAC donors, Switzerland (current US$)	Net bilateral aid flows from DAC donors, Germany (current US$)	Net bilateral aid flows from DAC donors, Denmark (current US$)	Net bilateral aid flows from DAC donors, Spain (current US$)	Net bilateral aid flows from DAC donors, Finland (current US$)	Net bilateral aid flows from DAC donors, France (current US$)	Net bilateral aid flows from DAC donors, United Kingdom (current US$)	Net bilateral aid flows from DAC donors, Greece (current US$)	Net bilateral aid flows from DAC donors, Ireland (current US$)	Net bilateral aid flows from DAC donors, Italy (current US$)	Net bilateral aid flows from DAC donors, Japan (current US$)	Net bilateral aid flows from DAC donors, Korea, Rep. (current US$)	Net bilateral aid flows from DAC donors, Luxembourg (current US$)	Net bilateral aid flows from DAC donors, Netherlands (current US$)	Net bilateral aid flows from DAC donors, Norway (current US$)	Net bilateral aid flows from DAC donors, New Zealand (current US$)	Net bilateral aid flows from DAC donors, Portugal (current US$)	Net bilateral aid flows from DAC donors, Sweden (current US$)	Net bilateral aid flows from DAC donors, Total (current US$)	Net bilateral aid flows from DAC donors, United States (current US$)	PPG, bilateral (AMT, current US$)	PPG, bilateral concessional (AMT, current US$)	IMF repurchases (AMT, current US$)	Principal repayments on external debt, long-term + IMF (AMT, current US$)	Principal repayments on external debt, long-term (AMT, current US$)	Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)	Principal repayments on external debt, public and publicly guaranteed (PPG) (AMT, current US$)	PPG, IBRD (AMT, current US$)	PPG, IDA (AMT, current US$)	PPG, multilateral (AMT, current US$)	PPG, multilateral concessional (AMT, current US$)	PPG, official creditors (AMT, current US$)	PPG, bonds (AMT, current US$)	PPG, commercial banks (AMT, current US$)	PNG, bonds (AMT, current US$)	PNG, commercial banks and other creditors (AMT, current US$)	PPG, other private creditors (AMT, current US$)	PPG, private creditors (AMT, current US$)	Principal arrears, public and publicly guaranteed (current US$)	Principal arrears, official creditors (current US$)	Principal arrears, private creditors (current US$)	Principal forgiven (current US$)	Principal rescheduled (current US$)	Principal rescheduled, official (current US$)	Principal rescheduled, private (current US$)	Commitments, public and publicly guaranteed (COM, current US$)	Commitments, IBRD (COM, current US$)	Commitments, IDA (COM, current US$)	Commitments, official creditors (COM, current US$)	Commitments, private creditors (COM, current US$)	Currency composition of PPG debt, Deutsche mark (%)	Currency composition of PPG debt, Euro (%)	Currency composition of PPG debt, French franc (%)	Currency composition of PPG debt, Japanese yen (%)	Currency composition of PPG debt, Multiple currencies (%)	Currency composition of PPG debt, all other currencies (%)	Currency composition of PPG debt, SDR (%)	Currency composition of PPG debt, Swiss franc (%)	Currency composition of PPG debt, Pound sterling (%)	Currency composition of PPG debt, U.S. dollars (%)	Debt forgiveness or reduction (current US$)	PPG, bilateral (DIS, current US$)	PPG, bilateral concessional (DIS, current US$)	IMF purchases (DIS, current US$)	Disbursements on external debt, long-term + IMF (DIS, current US$)	Disbursements on external debt, long-term (DIS, current US$)	Disbursements on external debt, private nonguaranteed (PNG) (DIS, current US$)	Disbursements on external debt, public and publicly guaranteed (PPG) (DIS, current US$)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
0	190000	19200000	1200000	9530000	3280000	12620000	10000	0	280000	22620000	110000	NaN	270000	3800000	1650000	NaN	NaN	1800000	1150000	0	NaN	0	86710000	9000000	3866000	3761000	3173000	15573000	12400000	0	12400000	0	1954000	4508000	3711000	8374000	0	3756000	0	0	270000	4026000	6733000	6272000	461000	NaN	NaN	NaN	NaN	138644000	0	55280000	135055000	3589000	0	NaN	17.0534	0	20.502	19.1912	2.2931	0.9174	0.0614	36.9099	NaN	26951000	23730000	0	71545000	71545000	0	71545000	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
0	10000	700000	730000	5110000	2320000	15490000	4740000	0	0	13370000	240000	NaN	0	590000	1460000	NaN	NaN	2090000	2930000	0	NaN	0	52780000	3000000	2487000	916000	1095000	28409000	27314000	0	27314000	0	359000	5656000	2288000	8143000	0	622000	0	0	18549000	19171000	119916000	22758000	97158000	NaN	NaN	NaN	NaN	50024000	0	5183000	50024000	0	0.0759	NaN	19.4753	0	6.0534	26.7645	1.3386	0	1.1962	32.1676	NaN	6596000	6119000	0	38579000	38579000	0	38579000	0
3900000	80000	9980000	78410000	6820000	3310000	46640000	40610000	0	4230000	14410000	52220000	NaN	60000	630000	121480000	NaN	NaN	41770000	22400000	70000	NaN	16740000	628760000	165000000	59458000	55905000	91129000	199698000	108569000	0	108569000	924000	5065000	26727000	14935000	86185000	0	457000	0	0	21927000	22384000	1146000	1146000	0	NaN	NaN	NaN	NaN	1021651000	0	377771000	943257000	78394000	0.0503	NaN	0.7827	21.5407	9.9867	6.4862	0.7434	0.0793	10.4488	49.1087	NaN	173940000	162464000	91729000	742361000	650632000	0	650632000	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8931000	0	0	960312000	960312000	0	960312000	0	0	0	0	8931000	0	566790000	0	0	384591000	951381000	0	0	0	NaN	NaN	NaN	NaN	2015952000	0	0	219063000	1796889000	18.3826	NaN	0.1913	4.5399	13.3564	-0.0001	0	6.8907	0.3842	52.2496	NaN	39299000	6675000	0	1920938000	1920938000	0	1920938000	2
0	10000	0	0	0	0	0	0	0	0	450000	0	NaN	0	0	290000	NaN	NaN	0	0	0	NaN	0	750000	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
20000	0	0	2710000	-250000	0	20000	0	0	0	0	5440000	NaN	0	0	10000	NaN	NaN	50000	0	0	NaN	0	20000000	12000000	2803000	216000	0	10072000	10072000	0	10072000	0	0	2050000	1787000	4853000	0	1046000	0	0	4173000	5219000	225000	225000	0	NaN	NaN	NaN	NaN	32225000	0	0	29535000	2690000	0	NaN	0	0	23.6606	14.0369	0	0	22.6874	37.8119	NaN	16769000	13624000	4810000	28998000	24188000	0	24188000	1
0	0	0	0	880000	0	0	0	0	0	0	20000	NaN	0	0	10000	NaN	NaN	0	0	0	NaN	0	910000	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
0	80000	1550000	2180000	15120000	3710000	11330000	4790000	0	100000	2800000	1840000	NaN	0	2830000	22610000	NaN	NaN	4830000	1410000	0	NaN	1350000	141530000	65000000	63263000	21685000	23538000	197971000	174433000	25800000	148633000	11695000	1015000	72666000	3260000	135929000	892000	3011000	0	25800000	8801000	12704000	582307000	170820000	411487000	NaN	NaN	NaN	NaN	83013000	0	0	78711000	4302000	2.8479	NaN	0.8836	3.9575	17.5206	0.4866	0	0.0895	0.4749	70.6107	NaN	61458000	48411000	0	137083000	137083000	0	137083000	1
30000	80000	1450000	5800000	880000	420000	35680000	0	0	30000	21050000	5200000	NaN	10000	3780000	40610000	NaN	NaN	5690000	340000	0	NaN	50000	65100000	-56000000	393204000	5815000	65460000	2358621000	2293161000	756900000	1536261000	405500000	0	536979000	6005000	930183000	215045000	66951000	0	756900000	324082000	606078000	613754000	83681000	530073000	NaN	NaN	NaN	NaN	3887083000	1525000000	0	2633686000	1253397000	5.2023	NaN	2.2923	7.4825	9.8076	2.0247	0	0.9769	0.891	70.6914	NaN	742965000	38032000	0	3378741000	3378741000	0	3378741000	2
10000	0	0	4290000	650000	0	170000	0	0	0	50000	80000	NaN	0	0	30000	NaN	NaN	410000	0	0	NaN	0	5690000	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
200000	0	0	0	0	0	40000	0	0	0	0	10000	NaN	0	0	1050000	NaN	NaN	0	0	0	NaN	0	1300000	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
100000	0	0	180000	280000	1870000	190000	500000	0	420000	20000	210000	NaN	0	0	1590000	NaN	NaN	170000	1310000	0	NaN	0	6840000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	NaN	NaN	NaN	27053000	0	9445000	27053000	0	0	NaN	0	0	18.1159	38.27	37.3981	0	0	6.216	NaN	2921000	2921000	0	5474000	5474000	0	5474000	1
460000	0	40000	4910000	2810000	40000	13180000	2200000	0	20000	340000	6340000	NaN	0	10000	20000	NaN	NaN	2100000	11060000	10000	NaN	7330000	61870000	11000000	3180000	1449000	0	26691000	26691000	0	26691000	4806000	245000	7715000	1756000	10895000	0	15013000	0	0	783000	15796000	0	0	0	NaN	NaN	NaN	NaN	96569000	10700000	0	91769000	4800000	0.2759	NaN	0.2223	0	49.622	11.2569	0	0	18.0514	17.7484	NaN	12445000	7218000	0	71767000	71767000	0	71767000	2
0	70000	50000	380000	10060000	250000	6840000	50000	0	0	47230000	50000	NaN	0	1420000	2210000	NaN	NaN	30000	0	0	NaN	0	71640000	3000000	2385000	667000	11470000	16338000	4868000	0	4868000	0	133000	1142000	613000	3527000	0	0	0	0	1341000	1341000	2491000	142000	2349000	NaN	NaN	NaN	NaN	43862000	0	8517000	41333000	2529000	1.1866	NaN	34.5631	0	14.1191	11.9613	4.336	3.3738	0.1927	28.0494	NaN	20945000	20945000	11200000	58689000	47489000	0	47489000	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
20000	110000	1050000	3820000	950000	1190000	15200000	0	0	50000	2150000	430000	NaN	0	1330000	6730000	NaN	NaN	4700000	820000	20000	NaN	130000	46700000	8000000	34815000	17621000	0	329811000	329811000	96400000	233411000	18853000	688000	30729000	1956000	65544000	0	58488000	0	96400000	109379000	167867000	0	0	0	NaN	NaN	NaN	NaN	2171062000	541000000	0	886310000	1284752000	3.2827	NaN	0.8406	3.033	10.8487	1.0172	0	1.367	0.7685	78.019	NaN	584000	0	198600000	1648589000	1449989000	86000000	1363989000	2
17290000	270000	6870000	15480000	880000	140000	97570000	8320000	0	2150000	6300000	1560000	NaN	60000	14420000	387890000	NaN	NaN	420000	3590000	0	NaN	11400000	574610000	0	48949000	279000	0	1296601000	1296601000	0	1296601000	0	0	81000	81000	49030000	0	76916000	0	0	1170655000	1247571000	0	0	0	NaN	NaN	NaN	NaN	6219493000	659600000	432488000	1521596000	4697897000	5.9588	NaN	1.328	49.6828	11.4071	6.0203	0.3709	0.0902	0.8066	23.806	NaN	566886000	425071000	0	5280087000	5280087000	0	5280087000	2
0	-20000	2940000	14950000	12470000	5100000	11340000	40000	0	0	57030000	5070000	NaN	10000	10630000	1160000	NaN	NaN	2880000	130000	0	NaN	0	138730000	15000000	40048000	16048000	5841000	473611000	467770000	321973000	145797000	15224000	959000	25854000	2795000	65902000	0	13983000	0	321973000	65912000	79895000	26777000	1924000	24853000	NaN	NaN	NaN	NaN	378442000	158800000	0	314271000	64171000	8.1774	NaN	27.4924	0	16.9109	14.0172	0.1854	0.3564	2.2676	19.4487	NaN	94912000	83376000	0	331685000	331685000	111956000	219729000	1
50000	450000	670000	5500000	910000	1000000	16240000	-50000	0	160000	3680000	770000	NaN	0	4310000	13890000	NaN	NaN	8460000	580000	20000	NaN	0	37640000	-19000000	81160000	30499000	0	749271000	749271000	104046000	645225000	164834000	353000	209652000	5027000	290812000	750000	258178000	0	104046000	95485000	354413000	10739000	0	10739000	NaN	NaN	NaN	NaN	2537269000	489500000	0	897768000	1639501000	4.1258	NaN	0.7281	4.8569	34.6555	0.3405	0	0.2219	0.0932	53.421	NaN	385787000	30057000	0	2049583000	2049583000	235300000	1814283000	2
110000	20000	720000	310000	6050000	0	530000	0	0	0	13970000	0	NaN	0	0	1210000	NaN	NaN	140000	0	0	NaN	0	24060000	1000000	4000	0	0	350000	350000	0	350000	0	0	234000	232000	238000	0	112000	0	0	0	112000	1723000	1563000	160000	NaN	NaN	NaN	NaN	763000	0	0	763000	0	0	NaN	21.5567	0	3.9445	55.4312	0	0	0	19.0646	NaN	8060000	8060000	0	22209000	22209000	0	22209000	0
0	1470000	1530000	420000	3010000	1180000	6210000	0	0	100000	6160000	30000	NaN	0	7520000	1070000	NaN	NaN	4010000	450000	0	NaN	6630000	43790000	4000000	1455000	0	0	2122000	2122000	0	2122000	0	0	667000	654000	2122000	0	0	0	0	0	0	360000	360000	0	NaN	NaN	NaN	NaN	7948000	0	4166000	7948000	0	0	NaN	3.7882	0	18.9476	31.8767	0	0	0	39.5821	NaN	5545000	5545000	0	17712000	17712000	0	17712000	1
