Net bilateral aid flows from DAC donors, Australia (current US$)	Net bilateral aid flows from DAC donors, Austria (current US$)	Net bilateral aid flows from DAC donors, Belgium (current US$)	Net bilateral aid flows from DAC donors, Canada (current US$)	Net bilateral aid flows from DAC donors, European Union institutions (current US$)	Net bilateral aid flows from DAC donors, Switzerland (current US$)	Net bilateral aid flows from DAC donors, Germany (current US$)	Net bilateral aid flows from DAC donors, Denmark (current US$)	Net bilateral aid flows from DAC donors, Spain (current US$)	Net bilateral aid flows from DAC donors, Finland (current US$)	Net bilateral aid flows from DAC donors, France (current US$)	Net bilateral aid flows from DAC donors, United Kingdom (current US$)	Net bilateral aid flows from DAC donors, Greece (current US$)	Net bilateral aid flows from DAC donors, Ireland (current US$)	Net bilateral aid flows from DAC donors, Italy (current US$)	Net bilateral aid flows from DAC donors, Japan (current US$)	Net bilateral aid flows from DAC donors, Korea, Rep. (current US$)	Net bilateral aid flows from DAC donors, Luxembourg (current US$)	Net bilateral aid flows from DAC donors, Netherlands (current US$)	Net bilateral aid flows from DAC donors, Norway (current US$)	Net bilateral aid flows from DAC donors, New Zealand (current US$)	Net bilateral aid flows from DAC donors, Portugal (current US$)	Net bilateral aid flows from DAC donors, Sweden (current US$)	Net bilateral aid flows from DAC donors, Total (current US$)	Net bilateral aid flows from DAC donors, United States (current US$)	PPG, bilateral (AMT, current US$)	PPG, bilateral concessional (AMT, current US$)	IMF repurchases (AMT, current US$)	Principal repayments on external debt, long-term + IMF (AMT, current US$)	Principal repayments on external debt, long-term (AMT, current US$)	Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)	Principal repayments on external debt, public and publicly guaranteed (PPG) (AMT, current US$)	PPG, IBRD (AMT, current US$)	PPG, IDA (AMT, current US$)	PPG, multilateral (AMT, current US$)	PPG, multilateral concessional (AMT, current US$)	PPG, official creditors (AMT, current US$)	PPG, bonds (AMT, current US$)	PPG, commercial banks (AMT, current US$)	PNG, bonds (AMT, current US$)	PNG, commercial banks and other creditors (AMT, current US$)	PPG, other private creditors (AMT, current US$)	PPG, private creditors (AMT, current US$)	Principal arrears, public and publicly guaranteed (current US$)	Principal arrears, official creditors (current US$)	Principal arrears, private creditors (current US$)	Principal forgiven (current US$)	Principal rescheduled (current US$)	Principal rescheduled, official (current US$)	Principal rescheduled, private (current US$)	Commitments, public and publicly guaranteed (COM, current US$)	Commitments, IBRD (COM, current US$)	Commitments, IDA (COM, current US$)	Commitments, official creditors (COM, current US$)	Commitments, private creditors (COM, current US$)	Currency composition of PPG debt, Deutsche mark (%)	Currency composition of PPG debt, Euro (%)	Currency composition of PPG debt, French franc (%)	Currency composition of PPG debt, Japanese yen (%)	Currency composition of PPG debt, Multiple currencies (%)	Currency composition of PPG debt, all other currencies (%)	Currency composition of PPG debt, SDR (%)	Currency composition of PPG debt, Swiss franc (%)	Currency composition of PPG debt, Pound sterling (%)	Currency composition of PPG debt, U.S. dollars (%)	Debt forgiveness or reduction (current US$)	PPG, bilateral (DIS, current US$)	PPG, bilateral concessional (DIS, current US$)	IMF purchases (DIS, current US$)	Disbursements on external debt, long-term + IMF (DIS, current US$)	Disbursements on external debt, long-term (DIS, current US$)	Disbursements on external debt, private nonguaranteed (PNG) (DIS, current US$)	Disbursements on external debt, public and publicly guaranteed (PPG) (DIS, current US$)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
0	120000	16280000	1770000	9960000	1290000	14160000	50000	0	270000	17730000	100000	NaN	210000	1580000	4080000	NaN	NaN	600000	140000	0	NaN	0	80340000	12000000	3500000	3440000	6515000	14266000	7751000	0	7751000	0	1563000	3093000	2617000	6593000	0	624000	0	0	534000	1158000	5365000	5365000	0	NaN	NaN	NaN	NaN	87140000	0	19173000	87140000	0	0	NaN	14.0195	0	19.1652	23.3743	0.9283	0.9421	0.0628	39.0251	NaN	19252000	19152000	0	82328000	82328000	0	82328000	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
0	0	520000	1220000	6530000	2990000	11850000	280000	0	0	16380000	220000	NaN	0	440000	990000	NaN	NaN	1430000	350000	0	NaN	0	46200000	3000000	2155000	492000	1105000	23283000	22178000	0	22178000	0	338000	3017000	1233000	5172000	0	748000	0	0	16258000	17006000	61014000	13926000	47088000	NaN	NaN	NaN	NaN	143422000	0	49008000	140809000	2613000	0.0044	NaN	19.0084	0	5.9085	27.225	1.0329	0	1.1924	33.7696	NaN	3418000	3288000	0	46358000	46358000	0	46358000	0
31340000	80000	380000	84460000	49430000	4070000	46120000	22280000	0	3080000	12640000	46470000	NaN	80000	320000	123290000	NaN	NaN	61030000	21890000	40000	NaN	10890000	723890000	206000000	49710000	47609000	69991000	162563000	92572000	0	92572000	0	2588000	30736000	6750000	80446000	0	470000	0	0	11656000	12126000	227000	227000	0	NaN	NaN	NaN	NaN	884933000	0	338582000	865486000	19447000	0.0537	NaN	0.6594	19.2564	9.1643	7.3165	0.4823	0.0776	12.2831	49.9355	NaN	187586000	180521000	0	608706000	608706000	0	608706000	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	253436000	253436000	0	253436000	0	0	0	0	0	0	153567000	0	0	99869000	253436000	0	0	0	NaN	NaN	NaN	NaN	1554118000	0	0	62548000	1491570000	15.8342	NaN	0	3.7602	19.3772	0	0	5.6259	0.3397	52.8292	NaN	10368000	0	0	1198238000	1198238000	0	1198238000	2
0	0	0	0	0	0	0	0	0	0	400000	0	NaN	0	0	220000	NaN	NaN	0	0	0	NaN	0	620000	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
40000	0	0	0	40000	0	40000	0	0	0	0	7060000	NaN	0	50000	40000	NaN	NaN	20000	290000	0	NaN	0	12580000	5000000	115000	27000	0	3155000	3155000	0	3155000	0	0	996000	831000	1111000	0	836000	0	0	1208000	2044000	4190000	3168000	1022000	NaN	NaN	NaN	NaN	12200000	0	0	8918000	3282000	1.3152	NaN	0	0	24.4272	18.205	0	0	18.6693	36.1575	NaN	1946000	1158000	1230000	10109000	8879000	0	8879000	1
0	0	0	0	0	0	0	0	0	0	10000	20000	NaN	0	0	0	NaN	NaN	0	0	0	NaN	0	30000	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
10000	120000	1630000	9730000	12270000	4170000	9670000	1100000	0	110000	2810000	1540000	NaN	0	2530000	29630000	NaN	NaN	7480000	2020000	0	NaN	1010000	121830000	36000000	59020000	11985000	23956000	174280000	150324000	36000000	114324000	13429000	807000	35411000	1696000	94431000	892000	3143000	0	36000000	15858000	19893000	414744000	114679000	300065000	NaN	NaN	NaN	NaN	257734000	0	0	256213000	1521000	2.3955	NaN	0.5269	3.168	15.7583	0.3942	0	0.085	0.4373	75.4384	NaN	113281000	41189000	0	210611000	210611000	0	210611000	1
10000	180000	1090000	7080000	390000	680000	35070000	0	0	20000	30230000	8160000	NaN	10000	3790000	35600000	NaN	NaN	6620000	290000	0	NaN	120000	140340000	11000000	564437000	44230000	0	4356564000	4356564000	2078300000	2278264000	331454000	0	428054000	6032000	992491000	319954000	408145000	0	2078300000	557674000	1285773000	668686000	89424000	579262000	NaN	NaN	NaN	NaN	9578921000	305500000	0	1724876000	7854045000	4.2899	NaN	1.7734	6.1465	7.7901	2.314	0	0.8183	0.6818	75.6915	NaN	875938000	16958000	1787770000	12228966000	10441196000	0	10441196000	2
0	0	0	3080000	430000	0	100000	0	0	0	50000	130000	NaN	0	0	80000	NaN	NaN	220000	0	0	NaN	0	5090000	1000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
50000	0	0	0	0	0	50000	0	0	0	60000	10000	NaN	0	0	640000	NaN	NaN	0	0	0	NaN	0	810000	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
300000	10000	0	150000	150000	830000	80000	0	0	80000	10000	230000	NaN	0	0	1900000	NaN	NaN	320000	870000	0	NaN	0	4930000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	NaN	NaN	NaN	15423000	0	8666000	15423000	0	0	NaN	0	0	0	12.038	87.2302	0	0	0.7318	NaN	337000	337000	0	1124000	1124000	0	1124000	1
520000	10000	100000	4900000	6810000	40000	12960000	990000	0	30000	320000	11010000	NaN	0	220000	140000	NaN	NaN	1920000	7780000	0	NaN	11000000	71750000	13000000	1314000	760000	0	16805000	16805000	0	16805000	3034000	143000	4679000	1041000	5993000	0	10000000	0	0	812000	10812000	0	0	0	NaN	NaN	NaN	NaN	56952000	23300000	0	51098000	5854000	0.2069	NaN	0	0	43.0626	11.4484	0	0	18.1613	25.2854	NaN	26389000	10235000	0	81136000	81136000	0	81136000	2
0	70000	230000	240000	11990000	280000	8250000	0	0	0	54390000	40000	NaN	0	190000	2350000	NaN	NaN	270000	0	0	NaN	0	80300000	2000000	7150000	4187000	7605000	15964000	8359000	0	8359000	0	134000	292000	221000	7442000	0	0	0	0	917000	917000	6275000	2918000	3357000	NaN	NaN	NaN	NaN	35560000	0	0	35560000	0	1.2344	NaN	30.7488	0	12.6758	12.6526	2.5162	3.6071	0.2272	34.5882	NaN	12259000	12259000	5100000	41479000	36379000	0	36379000	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
10000	140000	850000	3600000	0	420000	10970000	0	0	40000	1050000	340000	NaN	0	300000	1670000	NaN	NaN	3100000	40000	10000	NaN	170000	9710000	-13000000	55838000	31785000	0	444119000	444119000	183000000	261119000	21169000	688000	33436000	1907000	89274000	53000	26549000	0	183000000	145243000	171845000	0	0	0	NaN	NaN	NaN	NaN	1454860000	136000000	0	487600000	967260000	2.6083	NaN	0.9572	2.0606	7.5588	1.2899	0	1.1458	0.5494	83.1718	NaN	0	0	221400000	1872723000	1651323000	114000000	1537323000	2
10830000	170000	6190000	6690000	0	80000	57480000	2170000	0	30000	5970000	750000	NaN	30000	9930000	389350000	NaN	NaN	0	11860000	0	NaN	790000	502320000	0	56710000	0	0	1286727000	1286727000	0	1286727000	0	0	0	0	56710000	0	126447000	0	0	1103570000	1230017000	0	0	0	NaN	NaN	NaN	NaN	2967825000	616000000	342542000	1401499000	1566326000	5.2444	NaN	1.6153	46.3779	26.1436	4.7367	0.2706	0.0227	0.7303	14.2656	NaN	679778000	444972000	0	2357279000	2357279000	0	2357279000	2
0	-20000	9420000	23550000	7080000	3890000	12120000	11960000	0	10000	69180000	7220000	NaN	10000	2260000	2000000	NaN	NaN	3120000	0	0	NaN	0	161800000	10000000	34272000	13859000	2976000	205801000	202825000	83500000	119325000	10408000	865000	20006000	2611000	54278000	0	9100000	0	83500000	55947000	65047000	25146000	1604000	23542000	NaN	NaN	NaN	NaN	361211000	21500000	0	279363000	81848000	7.3809	NaN	27.1642	0	15.0395	15.632	0.1959	0.0691	2.1077	23.3617	NaN	84321000	51637000	0	447089000	447089000	217500000	229589000	1
0	390000	680000	7670000	0	820000	11860000	-50000	0	30000	4140000	290000	NaN	0	3050000	24630000	NaN	NaN	10040000	10000	10000	NaN	0	41570000	-22000000	79858000	32430000	0	686115000	686115000	142000000	544115000	152597000	707000	182867000	4457000	262725000	3250000	184300000	0	142000000	93840000	281390000	8676000	573000	8103000	NaN	NaN	NaN	NaN	2775182000	740540000	0	1978295000	796887000	2.6498	NaN	0.8025	3.3557	28.9509	0.446	0	0.0933	0.1329	62.8546	NaN	242262000	7559000	0	2052308000	2052308000	299000000	1753308000	2
530000	0	810000	250000	2780000	10000	1180000	0	0	0	13150000	0	NaN	0	80000	2180000	NaN	NaN	0	0	0	NaN	0	20970000	0	528000	515000	0	993000	993000	0	993000	0	0	350000	348000	878000	0	115000	0	0	0	115000	626000	500000	126000	NaN	NaN	NaN	NaN	15613000	0	4921000	15613000	0	0	NaN	15.1404	0	4.7802	57.5313	0	0	0	22.5432	NaN	9746000	9746000	0	24217000	24217000	0	24217000	0
0	1680000	1700000	510000	7590000	1920000	4810000	340000	0	80000	4430000	20000	NaN	0	6520000	1020000	NaN	NaN	5170000	1100000	0	NaN	6010000	46900000	4000000	1604000	0	0	2250000	2250000	0	2250000	0	0	646000	633000	2250000	0	0	0	0	0	0	93000	93000	0	NaN	NaN	NaN	NaN	30836000	0	0	30836000	0	0	NaN	0.5416	0	16.4168	32.7025	0	0	0	44.4532	NaN	6427000	6427000	0	16122000	16122000	0	16122000	1
