Net bilateral aid flows from DAC donors, Australia (current US$)	Net bilateral aid flows from DAC donors, Austria (current US$)	Net bilateral aid flows from DAC donors, Belgium (current US$)	Net bilateral aid flows from DAC donors, Canada (current US$)	Net bilateral aid flows from DAC donors, European Union institutions (current US$)	Net bilateral aid flows from DAC donors, Switzerland (current US$)	Net bilateral aid flows from DAC donors, Germany (current US$)	Net bilateral aid flows from DAC donors, Denmark (current US$)	Net bilateral aid flows from DAC donors, Spain (current US$)	Net bilateral aid flows from DAC donors, Finland (current US$)	Net bilateral aid flows from DAC donors, France (current US$)	Net bilateral aid flows from DAC donors, United Kingdom (current US$)	Net bilateral aid flows from DAC donors, Greece (current US$)	Net bilateral aid flows from DAC donors, Ireland (current US$)	Net bilateral aid flows from DAC donors, Italy (current US$)	Net bilateral aid flows from DAC donors, Japan (current US$)	Net bilateral aid flows from DAC donors, Korea, Rep. (current US$)	Net bilateral aid flows from DAC donors, Luxembourg (current US$)	Net bilateral aid flows from DAC donors, Netherlands (current US$)	Net bilateral aid flows from DAC donors, Norway (current US$)	Net bilateral aid flows from DAC donors, New Zealand (current US$)	Net bilateral aid flows from DAC donors, Portugal (current US$)	Net bilateral aid flows from DAC donors, Sweden (current US$)	Net bilateral aid flows from DAC donors, Total (current US$)	Net bilateral aid flows from DAC donors, United States (current US$)	PPG, bilateral (AMT, current US$)	PPG, bilateral concessional (AMT, current US$)	IMF repurchases (AMT, current US$)	Principal repayments on external debt, long-term + IMF (AMT, current US$)	Principal repayments on external debt, long-term (AMT, current US$)	Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)	Principal repayments on external debt, public and publicly guaranteed (PPG) (AMT, current US$)	PPG, IBRD (AMT, current US$)	PPG, IDA (AMT, current US$)	PPG, multilateral (AMT, current US$)	PPG, multilateral concessional (AMT, current US$)	PPG, official creditors (AMT, current US$)	PPG, bonds (AMT, current US$)	PPG, commercial banks (AMT, current US$)	PNG, bonds (AMT, current US$)	PNG, commercial banks and other creditors (AMT, current US$)	PPG, other private creditors (AMT, current US$)	PPG, private creditors (AMT, current US$)	Principal arrears, public and publicly guaranteed (current US$)	Principal arrears, official creditors (current US$)	Principal arrears, private creditors (current US$)	Principal forgiven (current US$)	Principal rescheduled (current US$)	Principal rescheduled, official (current US$)	Principal rescheduled, private (current US$)	Commitments, public and publicly guaranteed (COM, current US$)	Commitments, IBRD (COM, current US$)	Commitments, IDA (COM, current US$)	Commitments, official creditors (COM, current US$)	Commitments, private creditors (COM, current US$)	Currency composition of PPG debt, Deutsche mark (%)	Currency composition of PPG debt, Euro (%)	Currency composition of PPG debt, French franc (%)	Currency composition of PPG debt, Japanese yen (%)	Currency composition of PPG debt, Multiple currencies (%)	Currency composition of PPG debt, all other currencies (%)	Currency composition of PPG debt, SDR (%)	Currency composition of PPG debt, Swiss franc (%)	Currency composition of PPG debt, Pound sterling (%)	Currency composition of PPG debt, U.S. dollars (%)	Debt forgiveness or reduction (current US$)	PPG, bilateral (DIS, current US$)	PPG, bilateral concessional (DIS, current US$)	IMF purchases (DIS, current US$)	Disbursements on external debt, long-term + IMF (DIS, current US$)	Disbursements on external debt, long-term (DIS, current US$)	Disbursements on external debt, private nonguaranteed (PNG) (DIS, current US$)	Disbursements on external debt, public and publicly guaranteed (PPG) (DIS, current US$)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
0	10000	20640000	770000	7160000	1090000	14290000	0	0	830000	25830000	40000	NaN	90000	650000	1620000	NaN	NaN	900000	450000	0	NaN	110000	82480000	8000000	711000	668000	112000	3401000	3289000	0	3289000	0	23000	521000	158000	1232000	0	912000	0	0	1145000	2057000	2600000	2600000	0	NaN	NaN	NaN	NaN	102931000	0	20761000	72795000	30136000	0.2293	NaN	10.0115	0	17.5258	31.5244	0.6192	0	0.1556	36.835	NaN	23341000	22648000	0	55078000	55078000	0	55078000	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
0	10000	580000	2690000	6750000	1150000	13700000	20000	0	0	14240000	50000	NaN	0	250000	190000	NaN	NaN	3270000	2730000	0	NaN	0	47630000	2000000	2232000	884000	0	8572000	8572000	0	8572000	0	127000	2531000	929000	4763000	0	785000	0	0	3024000	3809000	3703000	951000	2752000	NaN	NaN	NaN	NaN	138593000	0	23079000	111665000	26928000	0	NaN	21.3144	0	5.0023	33.2213	0.164	0	1.6301	25.2287	NaN	54779000	48559000	0	267386000	267386000	0	267386000	0
37100000	90000	5390000	88160000	67500000	4370000	82710000	24590000	0	190000	16720000	38800000	NaN	60000	90000	215790000	NaN	NaN	72160000	28830000	60000	NaN	21920000	889530000	185000000	46441000	43548000	36942000	105645000	68703000	0	68703000	0	66000	11292000	1654000	57733000	0	0	0	0	10970000	10970000	226000	226000	0	NaN	NaN	NaN	NaN	1347464000	0	570646000	1329270000	18194000	0.1359	NaN	0.9116	21.1075	8.1985	9.7786	0.3969	0.122	14.7828	43.2769	NaN	505126000	494137000	144627000	972197000	827570000	0	827570000	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	85372000	85372000	0	85372000	0	0	0	0	0	0	53334000	0	0	32038000	85372000	0	0	0	NaN	NaN	NaN	NaN	1131715000	0	0	14673000	1117042000	19.207	NaN	0	0.8749	19.6312	0	0	12.5201	0	46.477	NaN	0	0	0	653892000	653892000	0	653892000	2
30000	0	0	0	0	0	20000	0	0	0	490000	0	NaN	0	0	230000	NaN	NaN	0	0	0	NaN	0	770000	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
10000	0	60000	690000	1360000	0	10000	0	0	0	0	4830000	NaN	0	0	0	NaN	NaN	210000	0	0	NaN	0	8170000	1000000	190000	57000	0	3183000	3183000	0	3183000	0	0	1129000	1080000	1319000	0	370000	0	0	1494000	1864000	69000	69000	0	NaN	NaN	NaN	NaN	12460000	0	0	9058000	3402000	1.5882	NaN	0	0	23.9279	24.1767	0	0	15.7685	32.498	NaN	1263000	66000	0	11623000	11623000	0	11623000	1
0	0	0	0	0	0	0	0	0	0	0	0	NaN	0	0	10000	NaN	NaN	0	0	0	NaN	0	10000	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
0	200000	2950000	7250000	50000	770000	10090000	1790000	0	0	1110000	1710000	NaN	0	760000	29820000	NaN	NaN	1650000	370000	0	NaN	950000	89470000	30000000	39223000	7551000	8300000	132301000	124001000	16000000	108001000	9061000	185000	14127000	598000	53350000	15273000	17512000	0	16000000	21866000	54651000	135696000	75249000	60447000	NaN	NaN	NaN	NaN	188940000	0	0	161030000	27910000	4.5558	NaN	0.6432	2.6998	18.0369	0.558	0	0.1758	0.8778	69.5582	NaN	90415000	39566000	27000000	335955000	308955000	64800000	244155000	1
10000	440000	810000	3810000	0	380000	43890000	20000	0	10000	74270000	16600000	NaN	0	2370000	50470000	NaN	NaN	4510000	0	0	NaN	510000	162100000	-36000000	691337000	76999000	0	7580766000	7580766000	3326000000	4254766000	214764000	0	277774000	5970000	969111000	270662000	1970053000	0	3326000000	1044940000	3285655000	441758000	19589000	422169000	NaN	NaN	NaN	NaN	14857441000	1089500000	0	2974834000	11882607000	5.9405	NaN	2.7386	6.5845	7.3802	1.7302	0	0.9011	1.1444	73.3197	NaN	951871000	144156000	550600000	16677689000	16127089000	4844200000	11282889000	2
0	10000	0	640000	570000	0	30000	0	0	0	70000	490000	NaN	0	0	440000	NaN	NaN	290000	0	10000	NaN	0	2550000	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
0	0	0	0	0	0	0	0	0	0	0	20000	NaN	0	0	250000	NaN	NaN	0	0	0	NaN	0	270000	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
450000	60000	0	0	0	880000	90000	0	0	0	0	130000	NaN	0	0	1580000	NaN	NaN	0	0	10000	NaN	0	3200000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	NaN	NaN	NaN	0	0	0	0	0	0	NaN	0	0	0	0	100	0	0	0	NaN	0	0	0	836000	836000	0	836000	1
520000	0	0	3040000	1740000	10000	24150000	1130000	0	20000	1040000	12140000	NaN	10000	0	790000	NaN	NaN	2740000	7420000	10000	NaN	13180000	84940000	17000000	121000	0	0	3989000	3989000	0	3989000	2833000	121000	3602000	380000	3723000	0	0	0	0	266000	266000	0	0	0	NaN	NaN	NaN	NaN	120275000	20000000	0	120275000	0	0	NaN	0	0	45.5742	5.657	0	0	15.3034	33.403	NaN	6298000	6166000	0	59207000	59207000	0	59207000	2
0	60000	390000	130000	8030000	180000	2470000	60000	0	0	59100000	0	NaN	0	200000	4220000	NaN	NaN	460000	0	0	NaN	490000	76790000	1000000	1185000	85000	700000	3074000	2374000	0	2374000	0	114000	401000	201000	1586000	0	0	0	0	788000	788000	26277000	15773000	10504000	NaN	NaN	NaN	NaN	64325000	0	17889000	63698000	627000	1.9622	NaN	30.5949	0	9.6682	17.9906	0	5.4148	0.4085	33.1907	NaN	9470000	9470000	2600000	20618000	18018000	0	18018000	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
10000	160000	960000	1940000	0	380000	8520000	280000	0	20000	400000	1110000	NaN	10000	270000	4370000	NaN	NaN	4230000	0	0	NaN	340000	-4000000	-27000000	110464000	34746000	39900000	1290117000	1250217000	776000000	474217000	12907000	688000	22643000	1412000	133107000	370000	191285000	0	776000000	149455000	341110000	0	0	0	NaN	NaN	NaN	NaN	1459501000	0	0	181000000	1278501000	2.1619	NaN	3.1746	1.0992	7.786	0.7127	0	0.0859	0.2185	83.9517	NaN	184000	1000	0	2678294000	2678294000	1378000000	1300294000	2
3140000	150000	6930000	4470000	0	100000	60210000	8490000	0	10000	2280000	250000	NaN	20000	2660000	368790000	NaN	NaN	0	780000	0	NaN	250000	458530000	0	76510000	0	0	1302175000	1302175000	0	1302175000	0	0	0	0	76510000	16700000	313357000	0	0	895608000	1225665000	0	0	0	NaN	NaN	NaN	NaN	2315798000	164600000	165418000	1280235000	1035563000	6.9331	NaN	1.9621	38.6923	33.6198	4.4128	0	0.0533	1.4714	12.13	NaN	732940000	406646000	0	1837569000	1837569000	0	1837569000	2
0	30000	7610000	6110000	16800000	2030000	10320000	7200000	0	0	93520000	5320000	NaN	10000	660000	1220000	NaN	NaN	9910000	400000	0	NaN	0	172140000	11000000	33282000	13750000	3300000	199166000	195866000	50000000	145866000	4938000	438000	12629000	1657000	45911000	0	52653000	0	50000000	47302000	99955000	19677000	2776000	16901000	NaN	NaN	NaN	NaN	410930000	128300000	0	350144000	60786000	6.7389	NaN	34.2295	0	12.0247	15.3198	0.2055	0.0317	1.9376	19.3934	NaN	91065000	75225000	0	358226000	358226000	161000000	197226000	1
0	580000	700000	4930000	0	680000	40250000	-60000	0	0	1400000	670000	NaN	0	2740000	7450000	NaN	NaN	14260000	0	0	NaN	180000	52780000	-21000000	63122000	30666000	0	399096000	399096000	94000000	305096000	92044000	706000	123808000	2389000	186930000	6503000	58009000	0	94000000	53654000	118166000	1307000	0	1307000	NaN	NaN	NaN	NaN	2384392000	738300000	0	1529823000	854569000	2.6163	NaN	1.4246	2.2128	30.1111	0.5382	0	0.0147	0.154	62.2524	NaN	185958000	7251000	0	1658263000	1658263000	420000000	1238263000	2
0	0	110000	530000	4180000	100000	620000	0	0	0	12150000	0	NaN	0	0	660000	NaN	NaN	20000	0	0	NaN	0	18370000	0	6000	0	0	133000	133000	0	133000	0	0	58000	58000	64000	0	69000	0	0	0	69000	179000	0	179000	NaN	NaN	NaN	NaN	64049000	0	12037000	64049000	0	0	NaN	9.0222	0	7.2708	54.957	0	0	0	28.7279	NaN	9117000	8046000	0	16185000	16185000	0	16185000	0
0	1350000	1390000	310000	3150000	790000	8870000	560000	0	0	5210000	20000	NaN	0	700000	1250000	NaN	NaN	3020000	370000	0	NaN	7770000	45760000	11000000	546000	0	0	562000	562000	0	562000	0	0	16000	0	562000	0	0	0	0	0	0	7000	7000	0	NaN	NaN	NaN	NaN	22947000	0	0	22947000	0	0	NaN	0.9033	0	13.2519	37.7489	0	0	0	39.598	NaN	14570000	7183000	0	22903000	22903000	0	22903000	1
