PPG, bilateral (NTR, current US$)	PPG, bilateral concessional (NTR, current US$)	Net transfers on external debt, total (NTR, current US$)	Net transfers on external debt, long-term (NTR, current US$)	Net transfers on external debt, private nonguaranteed (PNG) (NTR, current US$)	Net transfers on external debt, public and publicly guaranteed (PPG) (NTR, current US$)	PPG, IBRD (NTR, current US$)	PPG, IDA (NTR, current US$)	PPG, multilateral (NTR, current US$)	PPG, multilateral concessional (NTR, current US$)	PPG, official creditors (NTR, current US$)	PPG, bonds (NTR, current US$)	PPG, commercial banks (NTR, current US$)	PNG, bonds (NTR, current US$)	PNG, commercial banks and other creditors (NTR, current US$)	PPG, other private creditors (NTR, current US$)	PPG, private creditors (NTR, current US$)	Net official development assistance and official aid received (current US$)	Net official development assistance and official aid received (constant 2010 US$)	Net official aid received (current US$)	Net official aid received (constant 2010 US$)	Net official development assistance received (current US$)	Net ODA received (% of gross capital formation)	Net ODA received (% of GNI)	Net official development assistance received (constant 2010 US$)	Net ODA received (% of imports of goods and services)	Net ODA received per capita (current US$)	Net ODA received (% of central government expense)	PPG, bilateral (TDS, current US$)	PPG, bilateral concessional (TDS, current US$)	Debt service on external debt, total (TDS, current US$)	Total debt service (% of exports of goods, services and income)	Total debt service (% of GNI)	IMF repurchases and charges (TDS, current US$)	Debt service on external debt, long-term (TDS, current US$)	Debt service on external debt, private nonguaranteed (PNG) (TDS, current US$)	Debt service (PPG and IMF only, % of exports, excluding workers' remittances)	Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)	Public and publicly guaranteed debt service (% of GNI)	Public and publicly guaranteed debt service (% of exports, excluding workers' remittances)	PPG, IBRD (TDS, current US$)	PPG, IDA (TDS, current US$)	Multilateral debt service (TDS, current US$)	Multilateral debt service (% of public and publicly guaranteed debt service)	PPG, multilateral concessional (TDS, current US$)	PPG, official creditors (TDS, current US$)	PPG, bonds (TDS, current US$)	PPG, commercial banks (TDS, current US$)	PNG, bonds (TDS, current US$)	PNG, commercial banks and other creditors (TDS, current US$)	PPG, other private creditors (TDS, current US$)	PPG, private creditors (TDS, current US$)	Total amount of debt rescheduled (current US$)	Undisbursed external debt, total (UND, current US$)	Undisbursed external debt, official creditors (UND, current US$)	Undisbursed external debt, private creditors (UND, current US$)	Agriculture value added per worker (constant 2000 US$)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13987.40415	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11376.17575	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
37743000	37435000	87807000	101427000	0	101427000	0	26803000	50999000	39681000	88742000	0	9241000	0	0	3444000	12685000	137610000	368330000	NaN	NaN	137610000	55.66805719	12.8176769	368330000	NaN	30.29411111	NaN	2715000	2550000	14475000	NaN	1.348273186	6320000	6855000	0	NaN	6855000	0.638508649	NaN	0	600000	2106000	30.72210066	1484000	4821000	0	1403000	0	0	631000	2034000	NaN	272456000	258519000	13937000	162.5122986	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
11188000	14196000	66281000	80718000	0	80718000	0	15896000	33831000	29841000	45019000	0	-882000	0	0	36581000	35699000	84930000	227030000	NaN	NaN	84930000	44.76386477	7.849084874	227030000	19.72232351	21.67720239	NaN	7343000	2841000	32955000	17.58433855	3.045644555	308000	25518000	0	13.78040138	25518000	2.358329775	13.61605678	0	793000	6439000	25.23316874	2717000	13782000	0	1098000	0	0	10638000	11736000	NaN	246751000	197324000	49427000	359.2341597	0
123818000	118741000	364534000	409646000	0	409646000	-4862000	191892000	247857000	270521000	371675000	0	-827000	0	0	38798000	37971000	1043330000	2575440000	NaN	NaN	1043330000	35.83308542	5.904906367	2575440000	42.5226568	11.9292518	NaN	80218000	76549000	212886000	21.81694916	1.204865092	59982000	134004000	0	19.88004237	134004000	0.758418787	13.73297659	4862000	9891000	37677000	28.11632489	15013000	117895000	0	827000	0	0	15282000	16109000	NaN	3277399000	3125746000	151653000	271.3964468	0
0	0	373596000	373596000	0	373596000	0	0	0	0	0	0	253084000	0	0	120512000	373596000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	300383000	2.989183003	1.779696498	0	300383000	0	2.989183003	300383000	1.779696498	2.989183003	0	0	0	0	0	0	0	190606000	0	0	109777000	300383000	NaN	2555966000	62926000	2493040000	2901.698435	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	255330000	635840000	NaN	NaN	255330000	15.58761027	7.145287043	635840000	6.649863527	647.7760526	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
9016000	4525000	28159000	11831000	0	11831000	945000	0	937000	-1582000	9953000	0	-328000	0	0	2206000	1878000	15060000	34070000	NaN	NaN	15060000	39.42408377	8.207084469	34070000	NaN	95.93212134	NaN	755000	75000	8259000	NaN	4.500817439	220000	6737000	0	NaN	6737000	3.671389646	NaN	0	0	2546000	37.79130177	2234000	3301000	0	1342000	0	0	2094000	3436000	NaN	27119000	26376000	743000	3076.66075	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	70000	180000	NaN	NaN	70000	NaN	0.007449186	180000	NaN	1.268115942	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
-34017000	-9790000	-241016000	-159904000	-21500000	-138404000	-13039000	2015000	45020000	14086000	11003000	-6428000	-76065000	0	-21500000	-66914000	-149407000	173460000	419310000	NaN	NaN	173460000	24.16336344	3.305889106	419310000	15.1718709	30.38581365	NaN	79404000	35271000	461399000	51.32358176	8.793577352	19252000	312147000	21500000	34.47152392	290647000	5.539298691	32.33003337	22656000	1305000	46510000	16.00222951	4611000	125914000	6428000	85065000	0	21500000	73240000	164733000	NaN	1015657000	917945000	97712000	602.2366816	1
267234000	41678000	-6476921000	-3732531000	-3988200000	255669000	697405000	0	734190000	-8308000	1001424000	-415941000	-439749000	0	-3988200000	109935000	-745755000	100520000	277610000	NaN	NaN	100520000	0.296384979	0.052505538	277610000	0.321293869	0.770510139	NaN	728232000	57753000	13303944000	54.65652192	6.949171706	68220000	11639724000	4223400000	30.74871205	7416324000	3.873836879	30.46844419	506950000	0	707293000	9.536975461	8308000	1435525000	415941000	4797138000	0	4223400000	767720000	5980799000	NaN	18332800000	7724033000	10608767000	1182.713113	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18600000	41860000	NaN	NaN	18600000	8.87970131	1.796321078	41860000	2.455769739	73.80454493	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9336.764706	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	440000	1170000	NaN	NaN	440000	NaN	NaN	1170000	NaN	2.124351831	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
0	0	687000	687000	0	687000	0	0	687000	687000	687000	0	0	0	0	0	0	12920000	33400000	NaN	NaN	12920000	20.25862665	10.02901514	33400000	NaN	27.79504809	NaN	0	0	6000	NaN	0.004657437	0	6000	0	NaN	6000	0.004657437	NaN	0	0	6000	100	6000	6000	0	0	0	0	0	0	NaN	18130000	18130000	0	474.8057769	1
6146000	7237000	14248000	13548000	0	13548000	8461000	-244000	13871000	4393000	20017000	-112000	-8737000	0	0	2380000	-6469000	103120000	262120000	NaN	NaN	103120000	29.93454361	9.105537111	262120000	10.80269237	93.16932929	NaN	3108000	1693000	25131000	3.006198811	2.219077319	0	24831000	0	NaN	24831000	2.192587199	2.97031247	9410000	244000	11576000	46.61914542	1031000	14684000	112000	8737000	0	0	1298000	10147000	NaN	324301000	299290000	25011000	491.0613328	2
-552000	8669000	11472000	11972000	0	11972000	0	3400000	11048000	10035000	10496000	0	0	0	0	1476000	1476000	92360000	256920000	NaN	NaN	92360000	118.5022252	14.25324876	256920000	36.22290284	37.16520731	NaN	14112000	4891000	20830000	12.84464542	3.214542786	2200000	17530000	0	12.16633961	17530000	2.705277727	10.809728	0	390000	1418000	8.088990302	684000	15530000	0	0	0	0	2000000	2000000	NaN	132666000	132666000	0	308.7876062	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16625.90076	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22492.35316	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
-128838000	-45761000	-789649000	-312349000	-1188100000	875751000	-3709000	-837000	172491000	-2296000	43653000	-6772000	849147000	0	-1188100000	-10277000	832098000	100000	15370000	NaN	NaN	100000	0.005132899	0.000556309	15370000	0.00165426	0.008536471	NaN	130506000	45761000	2631258000	54.46611468	14.63791709	30250000	2274008000	1422100000	18.26036017	851908000	4.739238293	17.63419582	27721000	837000	60012000	7.044422637	2296000	190518000	6772000	481493000	0	1422100000	173125000	661390000	NaN	1034014000	689808000	344206000	2367.675821	2
443765000	332647000	1367965000	463365000	0	463365000	1239000	66888000	74476000	73237000	518241000	-188000	54852000	0	0	-109540000	-54876000	668800000	1756180000	NaN	NaN	668800000	0.856090206	0.291271504	1756180000	3.183852233	0.653565391	NaN	156562000	22323000	2691391000	10.88090156	1.172137418	502400000	1911991000	0	9.761030928	1911991000	0.832698108	7.72990095	2774000	512000	3338000	0.174582412	564000	159900000	21245000	213660000	0	0	1517186000	1752091000	NaN	3239200000	2054066000	1185134000	214.4065139	2
52596000	65107000	165760000	281190000	190600000	90590000	21296000	10436000	48514000	30708000	101110000	0	-10749000	0	190600000	229000	-10520000	127660000	341160000	NaN	NaN	127660000	6.657118127	1.836492941	341160000	5.674033097	12.85621075	NaN	73234000	31521000	349544000	19.04235178	5.028474765	1430000	312114000	101200000	11.56801189	210914000	3.034169451	11.49010878	22475000	2218000	37480000	17.77027604	5209000	110714000	0	23948000	0	101200000	76252000	100200000	NaN	785966000	688265000	97701000	416.6477462	1
166475000	-41827000	200735000	423735000	-19000000	442735000	57465000	-856000	146623000	22668000	313098000	-3145000	59137000	0	-19000000	73645000	129637000	85430000	236760000	NaN	NaN	85430000	1.108025665	0.228753701	236760000	1.175103164	2.973612332	NaN	127701000	53602000	1600063000	38.99739215	4.284447302	0	1241063000	326000000	22.30229101	915063000	2.450240523	22.30229101	233509000	856000	298564000	32.62769886	7046000	426265000	3145000	360105000	0	326000000	125548000	488798000	NaN	3724290000	2673812000	1050478000	2319.865212	2
8825000	8893000	17489000	16589000	0	16589000	0	1999000	7943000	6289000	16768000	0	-179000	0	0	0	-179000	37630000	99330000	NaN	NaN	37630000	111.4955188	33.89591022	99330000	71.83345067	103.4476123	NaN	710000	642000	1508000	6.449413163	1.35835856	0	1408000	0	6.021733245	1408000	1.268281733	6.021733245	0	58000	519000	36.86079545	376000	1229000	0	179000	0	0	0	179000	NaN	101469000	101469000	0	494.3375476	0
9482000	5144000	14531000	14531000	0	14531000	0	214000	5049000	536000	14531000	0	0	0	0	0	0	56190000	147830000	NaN	NaN	56190000	NaN	NaN	147830000	44.95716346	178.1490758	NaN	1759000	7000	2955000	7.755139575	NaN	0	2955000	0	7.755139575	2955000	NaN	7.755139575	0	0	1196000	40.47377327	537000	2955000	0	0	0	0	0	0	NaN	68796000	65796000	3000000	NaN	1
138133000	151989000	-224934000	-245344000	-61100000	-184244000	-9556000	-283000	-10045000	17527000	128088000	-28563000	-372446000	0	-61100000	88677000	-312332000	251510000	514520000	NaN	NaN	251510000	39.82397906	6.904201938	514520000	16.53039763	98.72603339	NaN	50983000	1874000	700340000	59.72539655	19.22503593	21090000	669250000	61100000	53.66194781	608150000	16.69432789	51.86338052	33059000	283000	79979000	13.15119625	9566000	130962000	28563000	374046000	0	61100000	74579000	477188000	NaN	802848000	664782000	138066000	2339.826781	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12840000	32350000	NaN	NaN	12840000	0.228221515	0.058940365	32350000	NaN	1.290576001	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3949.574407	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	380000	920000	NaN	NaN	380000	NaN	NaN	920000	NaN	20.31868249	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18570000	47130000	NaN	NaN	18570000	2.854459779	0.859804255	47130000	1.250923397	26.75229707	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3113.024048	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8794.91111	3
64000	64000	3808000	2828000	0	2828000	0	1219000	2764000	2496000	2828000	0	0	0	0	0	0	9920000	25750000	NaN	NaN	9920000	44.21991163	12.47391974	25750000	19.29822033	132.7143564	NaN	124000	124000	2098000	5.630815109	2.63813343	1560000	538000	0	5.630815109	538000	0.676508954	1.443936382	0	0	414000	76.95167286	414000	538000	0	0	0	0	0	0	NaN	17459000	17459000	0	3917.272816	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10315.70278	3
-13900000	24889000	-158938000	-59937000	-74390000	14453000	13870000	-384000	52470000	36060000	38570000	0	-40987000	0	-74390000	16870000	-24117000	99350000	229510000	NaN	NaN	99350000	5.470815364	1.193407678	229510000	5.280080782	16.01722347	NaN	144420000	18193000	373058000	29.87571074	4.481230816	18720000	317557000	96138000	19.23112037	221419000	2.659719524	17.73196124	13044000	384000	18542000	8.374168432	3935000	162962000	0	50987000	0	96138000	7470000	58457000	NaN	717571000	693162000	24409000	2281.978669	2
86429000	-138631000	-1895619000	-965619000	0	-965619000	19271000	0	42992000	470000	129421000	-56142000	-583725000	0	0	-455173000	-1095040000	94980000	261420000	NaN	NaN	94980000	0.518041253	0.199636491	261420000	0.681776275	4.574534791	NaN	590507000	140526000	4723125000	34.70843844	9.927438406	0	4587125000	0	33.70902648	4587125000	9.641582829	33.70902648	45978000	0	54401000	1.185949805	1712000	644908000	56142000	1515470000	0	0	2370605000	3942217000	NaN	9417150000	2538610000	6878540000	1315.745529	2
