PPG, bilateral (NTR, current US$)	PPG, bilateral concessional (NTR, current US$)	Net transfers on external debt, total (NTR, current US$)	Net transfers on external debt, long-term (NTR, current US$)	Net transfers on external debt, private nonguaranteed (PNG) (NTR, current US$)	Net transfers on external debt, public and publicly guaranteed (PPG) (NTR, current US$)	PPG, IBRD (NTR, current US$)	PPG, IDA (NTR, current US$)	PPG, multilateral (NTR, current US$)	PPG, multilateral concessional (NTR, current US$)	PPG, official creditors (NTR, current US$)	PPG, bonds (NTR, current US$)	PPG, commercial banks (NTR, current US$)	PNG, bonds (NTR, current US$)	PNG, commercial banks and other creditors (NTR, current US$)	PPG, other private creditors (NTR, current US$)	PPG, private creditors (NTR, current US$)	Net official development assistance and official aid received (current US$)	Net official development assistance and official aid received (constant 2010 US$)	Net official aid received (current US$)	Net official aid received (constant 2010 US$)	Net official development assistance received (current US$)	Net ODA received (% of gross capital formation)	Net ODA received (% of GNI)	Net official development assistance received (constant 2010 US$)	Net ODA received (% of imports of goods and services)	Net ODA received per capita (current US$)	Net ODA received (% of central government expense)	PPG, bilateral (TDS, current US$)	PPG, bilateral concessional (TDS, current US$)	Debt service on external debt, total (TDS, current US$)	Total debt service (% of exports of goods, services and income)	Total debt service (% of GNI)	IMF repurchases and charges (TDS, current US$)	Debt service on external debt, long-term (TDS, current US$)	Debt service on external debt, private nonguaranteed (PNG) (TDS, current US$)	Debt service (PPG and IMF only, % of exports, excluding workers' remittances)	Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)	Public and publicly guaranteed debt service (% of GNI)	Public and publicly guaranteed debt service (% of exports, excluding workers' remittances)	PPG, IBRD (TDS, current US$)	PPG, IDA (TDS, current US$)	Multilateral debt service (TDS, current US$)	Multilateral debt service (% of public and publicly guaranteed debt service)	PPG, multilateral concessional (TDS, current US$)	PPG, official creditors (TDS, current US$)	PPG, bonds (TDS, current US$)	PPG, commercial banks (TDS, current US$)	PNG, bonds (TDS, current US$)	PNG, commercial banks and other creditors (TDS, current US$)	PPG, other private creditors (TDS, current US$)	PPG, private creditors (TDS, current US$)	Total amount of debt rescheduled (current US$)	Undisbursed external debt, total (UND, current US$)	Undisbursed external debt, official creditors (UND, current US$)	Undisbursed external debt, private creditors (UND, current US$)	Agriculture value added per worker (constant 2000 US$)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17508.56521	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11071.54655	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
16983000	16810000	35737000	32858000	0	32858000	0	11409000	19694000	19725000	36677000	0	-2063000	0	0	-1756000	-3819000	115950000	265430000	NaN	NaN	115950000	90.7908474	12.57846853	265430000	NaN	28.07508093	NaN	1283000	955000	8623000	NaN	0.935438845	652000	6171000	0	NaN	6171000	0.669441391	NaN	0	232000	908000	14.71398477	304000	2191000	0	2224000	0	0	1756000	3980000	NaN	183897000	183897000	0	163.258116	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
32818000	14773000	28606000	54599000	0	54599000	0	11909000	22630000	19237000	55448000	-7000	0	0	0	-842000	-849000	88230000	206800000	NaN	NaN	88230000	41.42888774	6.292182302	206800000	20.62526463	24.43653066	NaN	2068000	1289000	20184000	8.364651341	1.439435652	52000	8732000	0	3.640264436	8732000	0.622728503	3.618714601	0	378000	2328000	26.66055886	971000	4396000	7000	0	0	0	4329000	4336000	NaN	536624000	158143000	378481000	402.0426883	0
249406000	253877000	687941000	522073000	0	522073000	-3073000	150185000	264244000	267444000	513650000	0	0	0	0	8423000	8423000	1276720000	3047130000	NaN	NaN	1276720000	48.81091452	7.250518483	3047130000	43.96797746	15.83540015	NaN	56055000	51493000	239255000	22.1320352	1.358733943	146592000	76563000	0	20.64272142	76563000	0.434802812	7.082380769	3073000	5529000	12106000	15.81181511	7885000	68161000	0	0	0	0	8402000	8402000	NaN	2180798000	2131057000	49741000	269.1975215	0
NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2832.835787	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	206530000	484240000	NaN	NaN	206530000	14.57153508	7.003252557	484240000	5.184569082	576.9687421	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
2880000	671000	-11948000	12228000	0	12228000	0	0	3583000	2324000	6463000	0	0	0	0	5765000	5765000	14500000	31990000	NaN	NaN	14500000	30.88391906	7.520746888	31990000	NaN	99.31506849	NaN	396000	53000	3627000	NaN	1.881224066	0	1451000	0	NaN	1451000	0.752593361	NaN	0	0	995000	68.57339766	867000	1391000	0	0	0	0	60000	60000	NaN	22735000	17917000	4818000	3234.2096	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	280000	640000	NaN	NaN	280000	NaN	0.042813456	640000	NaN	5.185185185	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
33703000	5855000	-40257000	138322000	-12400000	150722000	59671000	993000	79359000	25244000	113062000	-4288000	-89566000	0	-12400000	131514000	37660000	169460000	398020000	NaN	NaN	169460000	22.44713277	3.731201511	398020000	15.24469234	31.65909067	NaN	56909000	25389000	365477000	34.9504638	8.047139943	2500000	318477000	28400000	27.97905709	290077000	6.386968847	27.73998279	12946000	783000	28402000	9.791193373	2880000	85311000	4288000	144764000	0	28400000	55714000	204766000	NaN	953688000	803554000	150134000	715.9715419	1
266036000	-96378000	1553047000	-1813953000	-1909900000	95947000	68389000	0	116034000	-968000	382070000	111720000	-684386000	0	-1909900000	286543000	-286123000	85350000	191640000	NaN	NaN	85350000	0.155549596	0.03754951	191640000	0.235448276	0.701246347	NaN	543527000	143252000	14757431000	63.40464447	6.492493305	0	13232431000	5101500000	34.9341826	8130931000	3.577181901	34.9341826	274797000	0	418721000	5.149730086	4156000	962248000	266179000	5557837000	0	5101500000	1344667000	7168683000	NaN	14891220000	6580169000	8311051000	1090.126286	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13860000	32410000	NaN	NaN	13860000	6.570025738	1.656167966	32410000	2.192344195	55.70829113	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11128.66904	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	30000	50000	NaN	NaN	30000	NaN	NaN	50000	NaN	0.158478605	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8060000	19520000	NaN	NaN	8060000	19.86180799	7.633027191	19520000	NaN	18.71663342	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
7658000	2149000	108000	14608000	0	14608000	-62000	-154000	5100000	5510000	12758000	-183000	-464000	0	0	2497000	1850000	105270000	242640000	NaN	NaN	105270000	24.76753703	10.3780741	242640000	11.04013974	105.6703851	NaN	1291000	507000	14141000	1.89169341	1.39409467	0	12641000	0	NaN	12641000	1.246216726	1.691032911	9747000	182000	10381000	82.12166759	286000	11672000	183000	464000	0	0	322000	969000	NaN	159569000	118007000	41562000	647.8438463	2
11402000	5494000	27826000	23774000	0	23774000	0	10018000	13301000	13160000	24703000	0	0	0	0	-929000	-929000	110120000	246900000	NaN	NaN	110120000	197.1698879	13.77161735	246900000	33.4484957	48.43356219	NaN	61000	44000	9990000	4.864108862	1.249350321	6507000	1383000	0	3.841623516	1383000	0.172958107	0.673379635	0	266000	393000	28.4164859	344000	454000	0	0	0	0	929000	929000	NaN	60697000	60697000	0	346.4914056	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13940.87852	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	26113.22404	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
-229985000	-87590000	1770553000	1171253000	1688400000	-517147000	-10709000	-387000	4864000	1993000	-225121000	46862000	-221253000	0	1688400000	-117635000	-292026000	-10550000	-22590000	NaN	NaN	-10550000	-0.182010816	-0.039745943	-22590000	-0.126196172	-0.943749236	NaN	245404000	90235000	2705613000	43.11046845	10.19309384	63500000	2379913000	1005500000	22.911297	1374413000	5.177946987	21.89950605	24793000	387000	41351000	3.008629866	1010000	286755000	8249000	789433000	0	1005500000	289976000	1087658000	NaN	431964000	185829000	246135000	2442.868062	2
NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	65500000	151460000	NaN	NaN	65500000	0.098268429	0.034601164	151460000	NaN	0.066752613	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	179.3765741	2
135040000	95751000	389266000	381135000	2800000	378335000	11635000	17563000	44736000	18618000	179776000	0	73328000	0	2800000	125231000	198559000	264760000	604050000	NaN	NaN	264760000	18.71886126	4.712763472	604050000	10.37605963	29.06343955	NaN	42951000	24571000	279596000	13.3344436	4.97684626	18531000	233065000	47200000	9.748018331	185865000	3.308421902	8.864241116	16656000	1562000	27558000	14.82689049	3779000	70509000	0	41464000	0	47200000	73892000	115356000	NaN	646737000	573033000	73704000	402.430547	1
30415000	-41976000	447423000	500623000	11000000	489623000	73665000	-397000	121193000	35057000	151608000	-5357000	321385000	0	11000000	21987000	338015000	89820000	206740000	NaN	NaN	89820000	1.4108106	0.270652639	206740000	1.441437622	3.342151225	NaN	82926000	51168000	951307000	16.23267876	2.866552551	0	573107000	44000000	9.028446088	529107000	1.594346536	9.028446088	144067000	397000	181279000	34.26131198	2376000	264205000	5357000	179070000	0	44000000	80475000	264902000	NaN	2454627000	1781164000	673463000	2283.329099	2
6220000	6209000	12594000	12694000	0	12694000	0	1737000	6093000	6076000	12313000	0	0	0	0	381000	381000	43250000	99690000	NaN	NaN	43250000	105.578465	34.84047274	99690000	125.9686151	131.5145305	NaN	266000	262000	404000	2.87297937	0.325446266	0	304000	0	2.161845862	304000	0.244890259	2.161845862	0	20000	38000	12.5	38000	304000	0	0	0	0	0	0	NaN	49822000	48824000	998000	485.9273191	0
NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	61840000	140370000	NaN	NaN	61840000	NaN	NaN	140370000	70.65228207	206.1010442	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	0.798206357	NaN	NaN	NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
81067000	14128000	423939000	201649000	-27500000	229149000	8186000	-93000	54327000	37267000	135394000	91092000	1662000	0	-27500000	1001000	93755000	64430000	148220000	NaN	NaN	64430000	5.018131461	1.395994658	148220000	3.396415393	27.49488445	NaN	22193000	5817000	354398000	29.08238963	7.678685626	15910000	334688000	129000000	18.18463811	205688000	4.456609487	16.87904152	21246000	93000	42563000	20.69299133	4557000	64756000	5859000	118633000	0	129000000	16440000	140932000	NaN	798810000	624499000	174311000	2377.581415	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	31280000	71700000	NaN	NaN	31280000	0.597970218	0.160152267	71700000	NaN	3.187860692	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2875.407311	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1490000	3290000	NaN	NaN	1490000	NaN	NaN	3290000	NaN	88.36961034	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	52680000	120560000	NaN	NaN	52680000	6.466726016	2.407333488	120560000	3.735441425	76.84789427	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2805.187355	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7305.171266	3
NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17610000	42270000	NaN	NaN	17610000	58.584279	29.64646517	42270000	32.01818182	233.8272785	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3239.720534	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8825.445253	3
180702000	27439000	258618000	225728000	-35400000	261128000	33640000	174000	82911000	50041000	263613000	0	-22138000	0	-35400000	19653000	-2485000	124730000	287700000	NaN	NaN	124730000	7.486794718	1.942683601	287700000	5.57452514	21.52716724	NaN	48339000	14751000	378836000	28.85050644	5.90041277	69390000	255726000	102000000	16.99154672	153726000	2.394299521	11.70710532	5172000	133000	7142000	4.64592847	1200000	55481000	0	93862000	0	102000000	4383000	98245000	NaN	631458000	537158000	94300000	2087.427434	2
179057000	-28896000	-294169000	-570169000	0	-570169000	77000	0	-16762000	-548000	162295000	-29691000	-698927000	0	0	-3846000	-732464000	199460000	444920000	NaN	NaN	199460000	1.205398037	0.484744208	444920000	1.370660202	10.6032582	NaN	332841000	106611000	4084099000	28.16570646	9.925515567	0	3968099000	0	27.36572048	3968099000	9.643602762	27.36572048	38826000	0	70940000	1.787757816	1813000	403781000	59568000	1589789000	0	0	1914961000	3564318000	NaN	11716578000	4168585000	7547993000	1505.832778	2
