0.5923076923	0.0134228188	0.2086092715	0.0994897959	0.0746987952	0.0383631714	0.2660944206	0.2278106509	0.8	0.0069284065	0.0344827586	0.0216802168	0.4258872651	0.4574209246	0.4754098361	0.5331858407	0.7038724374	0.5107398568	0.676300578	0.487745098	0.2379603399	0.5384615385	0.6881443299	0.6365853659	0.0342679128	0.037414966	0.1657458564	0.7843137255	0.590809628	0.6810344828	0.0029411765	0.4572649573	0.0064516129	0.5120481928	0.3371212121	0.3112582781	0.5329341317	0.6356589147	0.2599388379	0.6119791667	0.5050709939	0.3646616541	0.7245179063	0.6361185984	0.7039274924	0.0028011204	0.0144092219	0.1015625	0.5014925373	0.3303571429	0.6356164384	0.1327913279	0.017921147	0.0031347962	0.0117647059	0.2973856209	0.0064516129	0.0356234097	0.6313131313	0.2256410256	0.046875	0.2321899736	0.2926829268	0.0486891386	0.608974359	0.7764705882	0.332247557	1
0.5897435897	0.0637583893	0.2086092715	0.1760204082	0.0265060241	0.0895140665	0.0450643777	0.0917159763	0.4956521739	0.1501154734	0.1752873563	0.108401084	0.5594989562	0.5352798054	0.5546448087	0.6039823009	0.5466970387	0.6205250597	0.7080924855	0.6740196078	0.657223796	0.5437665782	0.4845360825	0.5902439024	0.0342679128	0.0408163265	0.1712707182	0.6348039216	0.6433260394	0.4267241379	0.0029411765	0.4572649573	0.0064516129	0.4919678715	0.4015151515	0.2604856512	0.3233532934	0.6511627907	0.3975535168	0.5911458333	0.509127789	0.4981203008	0.520661157	0.5417789757	0.5528700906	0.0028011204	0.0144092219	0.09375	0.4298507463	0.431547619	0.6684931507	0.1327913279	0.0071684588	0.0031347962	0.0117647059	0.2973856209	0.0064516129	0.0356234097	0.0555555556	0.7102564103	0.046875	0.2295514512	0.2953929539	0.0486891386	0.608974359	0.7735294118	0.332247557	1
0.5923076923	0.0637583893	0.2086092715	0.1071428571	0.0963855422	0.0716112532	0.0450643777	0.0887573964	0.4956521739	0.0069284065	0.1293103448	0.0514905149	0.5594989562	0.5328467153	0.5546448087	0.5353982301	0.7038724374	0.5107398568	0.710982659	0.6740196078	0.657223796	0.5358090186	0.6855670103	0.6365853659	0.0342679128	0.0408163265	0.1712707182	0.7843137255	0.590809628	0.6810344828	0.0029411765	0.4572649573	0.0064516129	0.4919678715	0.4015151515	0.2671081678	0.3233532934	0.65374677	0.3944954128	0.5911458333	0.509127789	0.4981203008	0.520661157	0.5417789757	0.5528700906	0.0028011204	0.0144092219	0.1015625	0.4298507463	0.431547619	0.6712328767	0.1327913279	0.017921147	0.0031347962	0.0117647059	0.2973856209	0.0064516129	0.0356234097	0.6338383838	0.2307692308	0.046875	0.2321899736	0.2926829268	0.0486891386	0.608974359	0.7735294118	0.335504886	1
0.5897435897	0.0134228188	0.2086092715	0.1760204082	0.0915662651	0.0485933504	0.2231759657	0.2307692308	0.8028985507	0.1016166282	0.0344827586	0.0216802168	0.4237995825	0.4574209246	0.4754098361	0.6039823009	0.5489749431	0.6229116945	0.6734104046	0.487745098	0.2379603399	0.5464190981	0.4819587629	0.5902439024	0.0342679128	0.0408163265	0.1712707182	0.6323529412	0.6455142232	0.4245689655	0.0029411765	0.4572649573	0.0064516129	0.5120481928	0.3371212121	0.3112582781	0.5329341317	0.6356589147	0.2599388379	0.6145833333	0.5050709939	0.3646616541	0.7217630854	0.6361185984	0.7009063444	0.0028011204	0.0144092219	0.1015625	0.5014925373	0.3303571429	0.6356164384	0.1327913279	0.0071684588	0.0031347962	0.0117647059	0.2973856209	0.0064516129	0.0356234097	0.0555555556	0.7102564103	0.046875	0.2295514512	0.2926829268	0.0486891386	0.608974359	0.7764705882	0.332247557	1
0.5923076923	0.0134228188	0.5662251656	0.0994897959	0.0746987952	0.0383631714	0.2682403433	0.2307692308	0.8028985507	0.0069284065	0.0373563218	0.0243902439	0.4258872651	0.4574209246	0.4754098361	0.5353982301	0.7038724374	0.5107398568	0.6734104046	0.487745098	0.2379603399	0.5384615385	0.6855670103	0.6365853659	0.0436137072	0.1258503401	0.1933701657	0.7867647059	0.590809628	0.6831896552	0.0029411765	0.4743589744	0.0064516129	0.5120481928	0.3371212121	0.3112582781	0.5299401198	0.6356589147	0.2568807339	0.6145833333	0.5050709939	0.3665413534	0.7217630854	0.6388140162	0.7039274924	0.0056022409	0.0144092219	0.1015625	0.5014925373	0.3303571429	0.6356164384	0.162601626	0.017921147	0.0031347962	0.2	0.7908496732	0.2451612903	0.0356234097	0.6338383838	0.2307692308	0.58125	0.6701846966	0.6016260163	0.0299625468	0.6538461538	0.8	0.319218241	1
0.5897435897	0.1342281879	0.5629139073	0.1760204082	0.0289156627	0.0920716113	0.0472103004	0.0946745562	0.4985507246	0.1478060046	0.1781609195	0.108401084	0.5615866388	0.5352798054	0.5519125683	0.6039823009	0.5466970387	0.6229116945	0.7080924855	0.6715686275	0.6543909348	0.5437665782	0.4819587629	0.5902439024	0.0436137072	0.1292517007	0.1988950276	0.637254902	0.6455142232	0.4288793103	0.0029411765	0.4658119658	0.0064516129	0.4939759036	0.4034090909	0.2649006623	0.3203592814	0.6511627907	0.4036697248	0.5885416667	0.509127789	0.5	0.5179063361	0.539083558	0.5528700906	0.0056022409	0.0144092219	0.09375	0.423880597	0.4285714286	0.6657534247	0.1598915989	0.0035842294	0.0031347962	0.2039215686	0.7908496732	0.3225806452	0.0356234097	0.0606060606	0.7128205128	0.58125	0.6675461741	0.5989159892	0.0262172285	0.6474358974	0.8	0.319218241	1
0.5897435897	0.144295302	0.5695364238	0.1045918367	0.0963855422	0.074168798	0.0472103004	0.0946745562	0.4985507246	0.0092378753	0.132183908	0.0514905149	0.5594989562	0.5328467153	0.5519125683	0.5353982301	0.7038724374	0.5107398568	0.7080924855	0.6740196078	0.6543909348	0.5358090186	0.6881443299	0.6365853659	0.0404984424	0.1666666667	0.1933701657	0.7867647059	0.5929978118	0.6831896552	0.0029411765	0.4786324786	0.0064516129	0.4939759036	0.4034090909	0.2693156733	0.3203592814	0.6511627907	0.4006116208	0.5885416667	0.509127789	0.5	0.520661157	0.5417789757	0.5528700906	0.0056022409	0.0144092219	0.09375	0.4268656716	0.431547619	0.6684931507	0.1598915989	0.017921147	0.0031347962	0.2274509804	0.8006535948	0.4064516129	0.0356234097	0.6363636364	0.2358974359	0.58125	0.6596306069	0.5989159892	0.0337078652	0.6538461538	0.8	0.328990228	1
0.5897435897	0.0100671141	0.5662251656	0.1760204082	0.0939759036	0.0485933504	0.2274678112	0.2366863905	0.8028985507	0.0993071594	0.0373563218	0.0243902439	0.4258872651	0.4574209246	0.4754098361	0.6039823009	0.5444191344	0.6229116945	0.6705202312	0.4852941176	0.2351274788	0.5437665782	0.4845360825	0.5902439024	0.046728972	0.1292517007	0.1988950276	0.637254902	0.6455142232	0.4288793103	0.0029411765	0.4658119658	0.0064516129	0.5120481928	0.3371212121	0.3134657837	0.5299401198	0.6356589147	0.2568807339	0.6145833333	0.5070993915	0.3665413534	0.7217630854	0.6361185984	0.7039274924	0.0056022409	0.0144092219	0.09375	0.4985074627	0.3273809524	0.6328767123	0.162601626	0.0035842294	0.0031347962	0.2	0.7908496732	0.2516129032	0.0356234097	0.0606060606	0.7128205128	0.58125	0.6675461741	0.6016260163	0.0262172285	0.6538461538	0.8	0.3159609121	1
0.5974358974	0.2181208054	0.582781457	0.0255102041	0.0289156627	0.0562659847	0.0493562232	0.0946745562	0.4956521739	0.0115473441	0.1293103448	0.054200542	0.5636743215	0.5401459854	0.5628415301	0.5973451327	0.6924829157	0.4439140811	0.7023121387	0.6740196078	0.657223796	0.4827586207	0.6494845361	0.5317073171	0.1214953271	0.5646258503	0.1712707182	0.6960784314	0.6630196937	0.5754310345	0.4411764706	0.5598290598	0.0387096774	0.4919678715	0.3977272727	0.2516556291	0.3233532934	0.6563307494	0.4006116208	0.5963541667	0.509127789	0.4981203008	0.5289256198	0.5498652291	0.5558912387	0.0056022409	0.0201729107	0.0859375	0.4388059701	0.4464285714	0.6767123288	0.243902439	0.3225806452	0.2695924765	0.3921568627	0.862745098	0.6419354839	0.0407124682	0.6843434343	0.6076923077	0.540625	0.5646437995	0.5718157182	0.1161048689	0.6666666667	0.7970588235	0.4234527687	1
0.4256410256	0.5033557047	0.440397351	0.0994897959	0.0578313253	0.0332480818	0.1587982833	0.3136094675	0.7391304348	0.0138568129	0.0431034483	0.0243902439	0.4237995825	0.4428223844	0.5464480874	0.5486725664	0.7038724374	0.508353222	0.5809248555	0.4681372549	0.6232294618	0.5384615385	0.6932989691	0.643902439	0.4953271028	0.0408163265	0.4972375691	0.7892156863	0.6061269147	0.6875	0	0.0299145299	0.0387096774	0.3052208835	0.1515151515	0.1545253863	0.5329341317	0.5297157623	0.5565749235	0.6536458333	0.5192697769	0.4116541353	0.6914600551	0.4474393531	0.4652567976	0.0056022409	0.0144092219	0.078125	0.5462686567	0.5476190476	0.5945205479	0.1002710027	0.0143369176	0.0031347962	0.4823529412	0.4248366013	0.4064516129	0.0432569975	0.6616161616	0.2717948718	0.384375	0.7361477573	0.5745257453	0.0374531835	0.608974359	0.7323529412	0.1530944625	1
