Exports of goods and services (current US$)	Exports of goods and services (constant LCU)	Gross fixed capital formation (current US$)	Gross fixed capital formation (constant LCU)	Gross capital formation (current LCU)	Gross capital formation (constant LCU)	Imports of goods and services (constant LCU)	Agriculture, value added (current US$)	Agriculture, value added (current LCU)	Agriculture, value added (constant LCU)	Manufacturing, value added (current US$)	Manufacturing, value added (current LCU)	Manufacturing, value added (constant 2000 US$)	Manufacturing, value added (constant LCU)	Industry, value added (current US$)	Industry, value added (current LCU)	Industry, value added (constant 2000 US$)	Industry, value added (constant LCU)	Services, etc., value added (current US$)	Services, etc., value added (constant 2000 US$)	Services, etc., value added (constant LCU)	Adjusted savings: education expenditure (current US$)	Adjusted savings: carbon dioxide damage (current US$)	Adjusted savings: net forest depletion (current US$)	Adjusted savings: consumption of fixed capital (current US$)	Adjusted savings: mineral depletion (current US$)	Adjusted savings: energy depletion (current US$)	Adjusted savings: particulate emission damage (current US$)	Adjusted savings: net national savings (current US$)	Adjusted net national income (current US$)	Adjusted net national income (constant 2000 US$)	Adjusted net savings, including particulate emission damage (current US$)	Adjusted net savings, excluding particulate emission damage (current US$)	Exports as a capacity to import (constant LCU)	GDP deflator (base year varies by country)	Discrepancy in expenditure estimate of GDP (current LCU)	Discrepancy in expenditure estimate of GDP (constant LCU)	Gross value added at factor cost (current US$)	Gross value added at factor cost (current LCU)	Gross value added at factor cost (constant 2000 US$)	Gross value added at factor cost (constant LCU)	GDP (current US$)	GDP (current LCU)	GDP (constant 2000 US$)	GDP (constant LCU)	GDP, PPP (current international $)	GDP, PPP (constant 2005 international $)	GDP per capita (constant LCU)	Gross domestic savings (current US$)	Gross domestic savings (current LCU)	Gross domestic savings (constant LCU)	Gross domestic income (constant 2000 US$)	Gross domestic income (constant LCU)	GNI, Atlas method (current US$)	GNI (current US$)	GNI (current LCU)	GNI (constant 2000 US$)	GNI (constant LCU)	GNI, PPP (current international $)	GNI per capita, Atlas method (current US$)	GNI per capita (constant 2000 US$)	GNI per capita (constant LCU)	GNI per capita, PPP (current international $)	Gross savings (current US$)	Gross savings (current LCU)	Gross national income (constant LCU)	Net income from abroad (current US$)	Net income from abroad (current LCU)	Net income from abroad (constant LCU)	Net taxes on products (current US$)	Net taxes on products (current LCU)	Net taxes on products (constant LCU)	Net current transfers from abroad (current US$)	Net current transfers from abroad (current LCU)	Net current transfers from abroad (constant LCU)	Terms of trade adjustment (constant LCU)	DEC alternative conversion factor (LCU per US$)	Official exchange rate (LCU per US$, period average)	PPP conversion factor, GDP (LCU per international $)	PPP conversion factor (GDP) to market exchange rate ratio	PPP conversion factor, private consumption (LCU per international $)	Real effective exchange rate index (2005 = 100)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3018496.028	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1024732208	1591299968	NaN	NaN	26075.77046	NaN	NaN	NaN	NaN	NaN	NaN	732960909.5	1312000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.789999962	1.79	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	110612494.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93.17384968	NaN	NaN	NaN	NaN	NaN	NaN	795489398	565962153	817165343.7	607425962.3	NaN	NaN	11854.29563	NaN	NaN	NaN	NaN	NaN	805732414.8	795489398	565962153	NaN	NaN	NaN	15720	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.711464106	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12909612.96	52041257.49	NaN	NaN	10371731.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	50.59999847	487.4956086	NaN	NaN	NaN	NaN	0
3144454956	668139406.8	1047827534	208848472.2	33.89799881	225815623.1	673573614.1	1777640384	53.18700027	244917557.3	570354295.9	17.06500053	331082859.9	117752660.5	3621757987	108.362999	4918367569	966400390.7	3883656206	2528941970	639008634.4	389236373.7	23295285.73	NaN	870319459.7	NaN	1564981378	NaN	121420546.9	5347711756	NaN	NaN	-1077578290	1188840654	1.50108E-05	-3.8147E-06	68025.97795	8797392616	263.2179871	NaN	1753458516	9283054576	277.7489929	8489330892	1850326582	22313610417	32067309317	184.0650833	2495823442	74.67503738	741082663.2	NaN	2371027830	7614119758	7783012594	232.8677368	NaN	1498855137	18707970472	760	NaN	149.1017307	1860	991781459.9	29.67410128	2072034914	-1500041982	-44.8812561	-298992915.7	NaN	NaN	96868066	NaN	NaN	NaN	520701247.4	2.992E-08	2.9918E-08	1.24475E-08	0.41602656	NaN	NaN	2
418924992	NaN	731750016	NaN	5926000128	13764073472	NaN	754249984	6033999872	68504256512	NaN	NaN	NaN	NaN	1046137472	8369099776	987251994.8	1.27946E+11	534737536	1508984759	1.54896E+11	NaN	41781442.2	20942310.58	209452978.7	51464813.65	79216944.24	NaN	476914168.5	1973947945	NaN	NaN	NaN	NaN	5.143105316	1000064	NaN	2335124992	18680999936	3154871057	3.38375E+11	2335124992	18680999936	3556943168	3.63224E+11	9898062921	14224701158	111560.1559	675874960	5406999680	NaN	NaN	NaN	2534775244	2335024992	18680199936	NaN	NaN	9897639044	780	NaN	NaN	3040	686374960	5490999680	NaN	-100000	-800000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8	NaN	1.887338976	0.235917372	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	494688095.4	1816000000	NaN	3386270767	12431000000	NaN	NaN	22837646412	83837000064	NaN	NaN	18132661364	NaN	NaN	NaN	253400183.5	NaN	4120675561	NaN	5817658504	NaN	NaN	NaN	NaN	NaN	NaN	NaN	44.1047285	NaN	NaN	NaN	NaN	NaN	NaN	41464995871	1.52218E+11	55939498315	3.45129E+11	78175119985	1.12347E+11	201920.2352	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.671000004	3.671	1.947141239	0.530411669	NaN	NaN	3
10007559520	13960999936	11889983498	27676999680	503303008	27676999680	6556069888	7369454003	311948992	10124499968	23718638577	1004009984	37201328507	34803200000	32454050323	1373779968	53651621063	51093200896	36813371032	1.16003E+11	1.13955E+11	776619719.2	544540094.2	NaN	8350048711	142162277.8	2372879651	NaN	2095271600	59354371903	1.47527E+11	NaN	-187026930.9	13012126828	1.788216803	-5136	NaN	76636898036	3244039936	1.7852E+11	1.75173E+11	76636898036	3244039936	1.86687E+11	1.81412E+11	1.7357E+11	2.49441E+11	5636.158349	16855419578	713489920	34133137516	1.8484E+11	1.80463E+11	93730090351	70219462542	2972389888	1.70678E+11	1.65832E+11	1.59036E+11	2910	5302.672822	5152.098997	4940	10445984084	442178512	1.80191E+11	-6417435494	-271650048	-271650048	-377.9825134	-16	6240110080	NaN	NaN	NaN	-948873107.8	0.042330001	0.042333961	0.018690093	0.441533013	0.013573444	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
302470371	NaN	154018509.9	NaN	415849984	NaN	NaN	12625925.7	34090000	37318959.53	9918518.343	26780000	12781042.15	43591255.63	69737035.81	188290000	80394659.75	238698625.5	234070360.3	406797439.5	1141049042	12185316.44	1330184.69	NaN	46228005.54	NaN	NaN	NaN	39552426.08	NaN	NaN	NaN	NaN	NaN	62.51655355	NaN	NaN	316433321.8	854369984	499587612.8	1400448405	373403703	1008190016	573463792	1612676897	630579442.3	906218135.2	25930.61643	117577787.6	317460032	NaN	462581000	NaN	336221869	329803703.8	890470016	NaN	NaN	556950651.3	5410	NaN	NaN	8960	85785195.73	231620032.6	NaN	-43599999.23	-117720000	NaN	56970369.36	153820000	213940784.6	12299999.78	33210000	NaN	NaN	2.700000048	2.7	1.598831088	0.592159652	NaN	122.5206457	2
45203159352	1.00397E+11	85564693429	1.41328E+11	1.08089E+11	1.45988E+11	73384000000	14472762909	17774000128	14927000000	NaN	NaN	43760786289	90335000000	84602554815	1.039E+11	76181185087	2.05356E+11	1.70703E+11	1.71185E+11	3.88582E+11	13734629008	1291796925	NaN	53069782591	2956183837	2272892567	NaN	16567696458	2.3415E+11	2.33304E+11	NaN	26686753009	65123079737	56.49056564	2144000000	22638000000	2.69778E+11	3.31315E+11	2.5725E+11	6.08865E+11	3.02361E+11	3.7133E+11	2.88344E+11	6.57331E+11	2.70001E+11	3.92955E+11	39093.33666	82279130364	1.01047E+11	NaN	2.8974E+11	6.22057E+11	2.63037E+11	2.92449E+11	3.59157E+11	2.78666E+11	6.37052E+11	2.61149E+11	15640	16573.0668	37887.30984	15530	72542779920	89089788020	NaN	-9912059279	-12173000000	NaN	25234426747	30990399488	48659000000	105854572.1	130000000	NaN	-35273920263	1.2281	1.264596667	1.375292891	1.119854158	1.380979347	101.3075109	3
47919011960	52188989726	31294921477	38837550547	31769133000	40615273412	54332634707	4289937598	4124775000	3679391411	25246229849	24274250000	25502594897	28527972959	37368868435	35930167000	38414213176	43093563737	74882169527	84003123030	1.00196E+11	6661061007	251677764.9	NaN	19644324552	11537388.32	132852239.4	NaN	11704936504	1.11063E+11	1.21279E+11	NaN	17969930119	53982955633	76.34670786	-201445000	-3553914428	1.16541E+11	1.12054E+11	1.25789E+11	1.46969E+11	1.31738E+11	1.26666E+11	1.41217E+11	1.65909E+11	1.3781E+11	1.87171E+11	21774.11585	32730820593	31470684000	40265594338	1.4521E+11	1.67703E+11	1.43808E+11	1.30676E+11	1.25645E+11	1.4006E+11	1.64557E+11	1.36698E+11	18870	18381.6019	21596.66143	17940	31552434223	30337665505	1.66365E+11	-1062440978	-1021537000	-1338023641	15197261570	14612167000	18940109058	-297745189.8	-286282000	-1338023641	1793965907	0.9615	13.23066667	0.919138739	0.955942526	0.961372994	98.48998742	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
108560193.8	NaN	184531125	NaN	29097000009	NaN	NaN	524904359.4	83285000000	6.07392E+11	130127877.9	20647000000	NaN	NaN	192295814.5	30511000000	168850000.4	3.52454E+11	260665418.8	290010994.7	2.51293E+11	35935668.95	1398399.29	54832851.49	57195257.99	30282.33038	NaN	NaN	103124920	984242036.1	NaN	NaN	82799055.86	NaN	13.81801023	200000	NaN	977865592.7	1.55155E+11	849126448.8	1.08686E+12	1113924130	1.76743E+11	984742777.5	1.27908E+12	2595103147	3729473841	233945.5731	36370351.07	5770774494	NaN	NaN	NaN	1210929034	1096300428	1.73947E+11	NaN	NaN	2554045301	220	NaN	NaN	470	160320178	25437521685	NaN	-17623702.47	-2796300000	NaN	136058537.7	21588000000	2.43446E+11	NaN	NaN	NaN	NaN	158.667	158.6666667	68.10634875	0.429240792	112.7020517	163.0071917	0
